Phone No.,Check-in date,Check-in time,Check-out time
84595601,5/2/2021,1611,1830
95080947,8/2/2021,1557,1943
86281734,5/2/2021,1019,2143
85968093,4/2/2021,1220,1916
86562561,24/1/2021,1153,1442
99111939,27/1/2021,1427,2040
88149220,24/1/2021,2025,2040
87300227,20/1/2021,1432,1502
84179603,30/1/2021,1209,2146
86507412,8/2/2021,1225,2139
87517508,7/2/2021,1558,1926
81181330,3/2/2021,1638,1802
92040514,3/2/2021,1444,2108
95153120,31/1/2021,1149,2148
82451578,21/1/2021,1934,1950
90901194,4/2/2021,1652,1847
99346284,20/1/2021,2144,2155
99132588,30/1/2021,2022,2057
83431431,12/2/2021,1033,1158
85184590,26/1/2021,1446,2055
84585047,8/2/2021,2021,2150
93366700,4/2/2021,1254,1400
80183987,11/2/2021,1305,2009
95356298,25/1/2021,1553,2030
84473742,6/2/2021,1740,2140
97635381,8/2/2021,2135,2146
96688448,4/2/2021,2049,2049
93674659,5/2/2021,2041,2129
84293223,9/2/2021,1704,2103
84418078,2/2/2021,1829,1903
86565677,12/2/2021,1833,1855
97154621,8/2/2021,2105,2118
91726837,8/2/2021,1131,2125
86624203,30/1/2021,1723,2011
94982535,6/2/2021,2107,2158
93337302,7/2/2021,1313,2127
96466561,9/2/2021,1622,1946
97601008,21/1/2021,1031,2018
98599549,10/2/2021,2003,2143
82990809,5/2/2021,1936,2101
85268947,5/2/2021,2023,2151
88473305,3/2/2021,1615,1927
83250276,27/1/2021,2046,2130
92344483,7/2/2021,1537,1801
83945784,2/2/2021,1500,2034
98528388,27/1/2021,1201,2101
81798185,3/2/2021,1024,1134
94027627,12/2/2021,1825,1953
99337799,29/1/2021,2040,2054
90044639,26/1/2021,1442,1503
99852679,8/2/2021,1411,1746
90076811,22/1/2021,1354,1705
84978669,26/1/2021,1343,1649
84127441,10/2/2021,1648,1656
85731197,11/2/2021,1129,1542
96280336,7/2/2021,2119,2129
99364026,6/2/2021,1208,1912
90542881,31/1/2021,1924,2048
93567200,21/1/2021,1458,1607
98445204,29/1/2021,2031,2034
83613838,4/2/2021,2155,2157
96902712,11/2/2021,1213,1237
84041266,31/1/2021,1333,1435
95479330,26/1/2021,1342,2150
95482429,6/2/2021,1007,1857
92209007,28/1/2021,1344,1400
88395773,2/2/2021,1024,1601
96073084,12/2/2021,1826,2142
91165786,30/1/2021,1235,1329
86957525,20/1/2021,1204,1820
96695595,22/1/2021,1342,2153
91175504,30/1/2021,2132,2136
99763545,3/2/2021,1539,1753
81423364,3/2/2021,1154,1853
82336365,26/1/2021,2128,2142
92139621,11/2/2021,1907,2105
86351347,27/1/2021,1454,2006
95332553,25/1/2021,1554,1846
87695185,5/2/2021,1101,1944
85598186,23/1/2021,1928,2125
86406030,1/2/2021,1035,1509
93857118,21/1/2021,1027,1427
83345279,26/1/2021,1103,1931
83695693,20/1/2021,1556,1852
88618775,30/1/2021,1944,2011
96210343,10/2/2021,1843,2005
86056829,7/2/2021,1435,2151
87224207,30/1/2021,1953,2104
99716349,4/2/2021,1501,2041
96315309,8/2/2021,1842,2152
97080319,11/2/2021,1142,1435
84244673,4/2/2021,1920,2005
97567788,10/2/2021,1520,1554
98470701,12/2/2021,1027,1139
87983312,28/1/2021,2135,2158
99393077,6/2/2021,2006,2051
84111148,23/1/2021,1351,1654
97962465,2/2/2021,1221,2013
81167165,5/2/2021,2146,2146
85349705,7/2/2021,1530,1936
80860982,27/1/2021,1840,2148
95445430,29/1/2021,1316,1717
91816861,3/2/2021,1743,2138
90817328,12/2/2021,1315,1611
86415182,31/1/2021,1234,1413
85202712,12/2/2021,1312,1606
95539220,1/2/2021,1449,2109
93305173,11/2/2021,1958,2026
95367527,5/2/2021,1109,1222
80497351,1/2/2021,1228,2003
80903213,21/1/2021,1436,1517
81829128,22/1/2021,1608,1643
96220726,10/2/2021,1920,2143
92069349,30/1/2021,1744,2006
88158730,1/2/2021,1623,1726
93586867,20/1/2021,1508,1826
95223383,5/2/2021,1110,1111
91600712,12/2/2021,1953,2134
96941463,31/1/2021,1149,1439
86066032,1/2/2021,1613,2025
83041475,28/1/2021,1605,1717
99309311,5/2/2021,1724,1940
89010220,12/2/2021,1503,1530
86944354,20/1/2021,1250,1333
86871076,29/1/2021,1547,1813
82802882,30/1/2021,1118,1937
95718747,22/1/2021,1344,1510
98454828,5/2/2021,1832,2036
99999478,31/1/2021,2043,2149
98848601,11/2/2021,1856,2111
91177206,4/2/2021,1014,2145
98457534,27/1/2021,1624,1630
98230249,6/2/2021,1053,1736
98292075,8/2/2021,1748,2115
96230577,1/2/2021,1817,1838
93849068,23/1/2021,1327,1917
90160431,22/1/2021,1724,1956
86897144,23/1/2021,1940,2048
97881313,4/2/2021,1656,1720
92428512,2/2/2021,1554,1732
85254598,2/2/2021,2018,2138
96127626,20/1/2021,1030,1319
93451300,8/2/2021,1810,1910
93226062,27/1/2021,1419,1441
82060320,24/1/2021,1117,2051
90285637,10/2/2021,1235,2155
86825794,7/2/2021,1336,1738
87910796,25/1/2021,1148,1636
93853612,28/1/2021,1510,1718
88466697,3/2/2021,1308,1705
92289996,10/2/2021,2031,2122
99994474,23/1/2021,1107,1146
90719343,6/2/2021,1202,1744
98025350,20/1/2021,1028,2034
93735185,10/2/2021,1243,2046
95154981,31/1/2021,2053,2134
98731048,5/2/2021,1020,1313
81030493,23/1/2021,1642,1700
85676856,12/2/2021,1902,2122
95206000,26/1/2021,1814,1824
92347364,26/1/2021,1104,2157
85979249,30/1/2021,1633,2107
93524136,30/1/2021,2155,2158
98251385,5/2/2021,1140,1321
87438289,31/1/2021,1156,1803
82587575,11/2/2021,1154,1328
81678569,31/1/2021,1348,2016
85204381,28/1/2021,1024,1836
89175414,24/1/2021,2033,2057
90091953,26/1/2021,2010,2100
84926415,26/1/2021,1532,1839
99497787,4/2/2021,2044,2045
86443688,12/2/2021,1434,2057
81035459,10/2/2021,1020,1515
93066821,11/2/2021,1223,1403
87031985,5/2/2021,1831,2134
95099798,11/2/2021,1223,2043
88189765,1/2/2021,1138,1657
95785928,30/1/2021,1441,1535
83113276,10/2/2021,1239,1743
87787727,11/2/2021,2056,2135
81292651,2/2/2021,1109,1450
84417497,26/1/2021,1627,1742
98111329,24/1/2021,1826,1906
88166043,23/1/2021,1343,1848
99564060,11/2/2021,1418,1550
94393672,6/2/2021,1023,1649
98114985,12/2/2021,1240,1732
85416375,31/1/2021,1922,2124
90447537,3/2/2021,1158,2120
93076520,26/1/2021,2022,2047
84352140,26/1/2021,1204,1344
87394648,24/1/2021,1939,2149
85255171,22/1/2021,1249,1935
83421883,21/1/2021,2119,2138
90118270,12/2/2021,1931,2143
84364581,26/1/2021,1343,1350
88869498,9/2/2021,1457,1551
95979841,10/2/2021,1923,2036
99163119,2/2/2021,1658,2025
96716827,9/2/2021,1734,1834
84920960,5/2/2021,1634,1752
94495390,9/2/2021,1653,2103
88631479,27/1/2021,1150,1736
92862944,25/1/2021,1817,1934
97026594,2/2/2021,1039,1917
87292264,23/1/2021,1258,1842
98802306,21/1/2021,1217,1409
88485990,29/1/2021,1847,2050
90158859,20/1/2021,1125,1804
97193308,12/2/2021,1521,1621
89308244,5/2/2021,1654,2019
84659468,2/2/2021,1342,1803
86095705,23/1/2021,1406,2104
99568369,20/1/2021,1626,1912
93969499,2/2/2021,2155,2155
86833761,27/1/2021,1541,1917
97864903,8/2/2021,1645,1703
81062382,24/1/2021,1734,1904
82883191,25/1/2021,1420,1958
96200515,31/1/2021,1900,2112
84871363,10/2/2021,1746,1945
85685047,31/1/2021,2155,2157
83767017,29/1/2021,1008,1948
80674991,29/1/2021,1537,2026
82378466,8/2/2021,2141,2149
83212807,30/1/2021,2131,2152
87365301,23/1/2021,1654,2101
86605725,29/1/2021,2037,2121
89457499,29/1/2021,1616,2152
80461452,20/1/2021,2031,2034
90569018,3/2/2021,1022,1221
92455039,1/2/2021,1031,1956
85987357,7/2/2021,1601,1912
85613784,10/2/2021,1450,1622
89415108,25/1/2021,1708,1722
95273842,1/2/2021,1330,1521
83263042,4/2/2021,1734,2031
92532564,7/2/2021,1738,2115
90932340,26/1/2021,2120,2126
90797402,10/2/2021,1021,1428
80731029,25/1/2021,1249,1332
93895281,30/1/2021,2021,2036
83691476,22/1/2021,1546,2114
85959423,23/1/2021,1456,1748
96674984,23/1/2021,1742,1950
86071122,12/2/2021,1211,1456
99964675,9/2/2021,1321,2025
80334714,22/1/2021,1456,1728
96499636,25/1/2021,1347,1745
81556290,7/2/2021,2141,2157
81392263,21/1/2021,1103,1425
96229625,25/1/2021,1716,1818
81671596,24/1/2021,1549,1629
89297841,21/1/2021,1133,1805
83420206,5/2/2021,1039,2139
94498054,31/1/2021,1639,2146
83954116,6/2/2021,1658,2008
88738643,28/1/2021,1006,2146
92626382,27/1/2021,1410,2107
90761368,7/2/2021,1554,1756
94741454,11/2/2021,1019,1647
86891862,27/1/2021,1154,1445
90347521,12/2/2021,2136,2139
95183436,10/2/2021,2144,2150
84779064,20/1/2021,1303,1501
93964678,12/2/2021,1608,1924
95616132,30/1/2021,1217,1654
85951737,7/2/2021,1116,2042
95553010,11/2/2021,1519,1905
84711283,30/1/2021,1311,2003
87135330,11/2/2021,1820,2014
89933391,29/1/2021,1015,1809
96427091,6/2/2021,2135,2141
95670749,21/1/2021,1231,1723
89652649,27/1/2021,1855,2152
89844728,1/2/2021,1902,2117
90173785,11/2/2021,1233,1752
98351452,20/1/2021,2040,2140
80745339,25/1/2021,1734,2139
84479554,29/1/2021,2108,2149
85396302,21/1/2021,2050,2101
88863250,4/2/2021,2052,2123
98968061,29/1/2021,1317,2101
90039404,8/2/2021,2037,2105
86507963,6/2/2021,1514,2137
84353717,5/2/2021,1217,1702
85455030,29/1/2021,1135,1251
98389015,21/1/2021,1703,1743
92982316,24/1/2021,1839,2109
93354367,4/2/2021,1808,2157
81773179,8/2/2021,1245,1501
80576143,25/1/2021,2144,2150
86227021,7/2/2021,1225,1358
93735357,23/1/2021,1915,2113
99967864,1/2/2021,1026,1811
95256427,7/2/2021,1324,1601
99339523,12/2/2021,1723,2033
99976267,9/2/2021,1625,2107
93369410,6/2/2021,2156,2156
82168971,2/2/2021,1419,1555
96329731,7/2/2021,2147,2153
93267421,10/2/2021,1927,2122
93652450,7/2/2021,2134,2144
96977275,1/2/2021,1534,1719
84801793,27/1/2021,1932,2126
80301187,29/1/2021,2111,2155
97195989,7/2/2021,1007,1919
83123188,12/2/2021,2145,2154
95281517,22/1/2021,1803,2147
95377026,26/1/2021,2106,2130
97338051,7/2/2021,1258,2139
92858991,31/1/2021,2030,2101
84030737,3/2/2021,1828,2028
98632315,8/2/2021,1622,1917
93154956,29/1/2021,1235,1832
81568657,2/2/2021,1625,2029
80247052,30/1/2021,1653,1711
98380777,4/2/2021,1441,1551
88502754,25/1/2021,1229,2037
92944222,27/1/2021,1935,2137
80031249,1/2/2021,1456,1757
92744321,3/2/2021,1913,2119
93622617,2/2/2021,2017,2120
83441543,22/1/2021,2154,2154
81868099,31/1/2021,1733,1757
86403384,27/1/2021,1554,2155
89592609,20/1/2021,1417,1424
83051320,27/1/2021,1328,1527
97149122,10/2/2021,1056,1429
89099018,12/2/2021,1746,1852
97377742,11/2/2021,1426,1901
85963212,10/2/2021,2039,2104
93422932,6/2/2021,1200,1921
80148673,2/2/2021,1006,2150
90468809,22/1/2021,1212,2049
97808851,30/1/2021,1611,2119
95234964,22/1/2021,1628,1804
87489052,22/1/2021,1615,2016
99015936,31/1/2021,1525,2142
99818978,24/1/2021,2030,2139
97405276,27/1/2021,1418,1534
91533902,27/1/2021,2052,2104
99657621,12/2/2021,1219,1723
94909007,31/1/2021,1854,1903
89214259,3/2/2021,1024,1548
91299920,7/2/2021,1527,1730
91979576,6/2/2021,1315,1338
90320908,28/1/2021,1049,2129
90998063,24/1/2021,1623,1711
91989858,12/2/2021,1011,1437
96655281,24/1/2021,1234,1904
98269181,24/1/2021,1134,1250
97974102,22/1/2021,1647,2122
97824533,3/2/2021,1145,1744
99045348,22/1/2021,1429,1811
94605062,5/2/2021,1516,1635
88402301,10/2/2021,1335,1639
98110641,11/2/2021,1030,1231
80492878,7/2/2021,1047,1701
81003184,10/2/2021,1611,1727
95368466,9/2/2021,1920,2135
84224918,23/1/2021,1254,1527
98111807,20/1/2021,1420,2145
87496727,7/2/2021,2115,2117
96618625,24/1/2021,1516,1826
90191816,23/1/2021,1051,1416
81089766,9/2/2021,1822,2152
95842564,25/1/2021,1905,2014
98070091,21/1/2021,1008,1233
90680246,22/1/2021,2005,2116
94903776,27/1/2021,1312,2115
83998505,28/1/2021,1436,2023
87984287,5/2/2021,1110,1845
82820539,3/2/2021,1356,2031
94789820,9/2/2021,1839,2145
82914576,23/1/2021,1248,1925
89383262,27/1/2021,1816,1938
89432291,24/1/2021,2032,2124
87938840,5/2/2021,1538,1547
92275618,7/2/2021,1932,2156
99007157,11/2/2021,1731,1852
81098287,1/2/2021,1545,2135
87197586,2/2/2021,1339,1757
98487623,22/1/2021,1756,1949
97921764,28/1/2021,1917,2046
95599206,31/1/2021,1645,1946
82398214,21/1/2021,1800,2048
88516506,9/2/2021,1648,2118
85627388,6/2/2021,2138,2151
94731361,2/2/2021,2137,2140
84914377,28/1/2021,1705,2129
84032236,9/2/2021,1306,1642
93592763,10/2/2021,1253,2100
85282550,30/1/2021,1357,1538
82793248,23/1/2021,1811,2137
91696909,6/2/2021,1716,2133
99974762,23/1/2021,1356,1638
90277335,4/2/2021,1548,1651
88581440,11/2/2021,1202,1927
98117266,6/2/2021,2004,2136
92928747,2/2/2021,1907,2038
91463975,27/1/2021,1710,1917
97093110,20/1/2021,2123,2144
94762687,2/2/2021,1105,1655
90971652,29/1/2021,1137,1411
94178347,6/2/2021,1615,1656
93079539,10/2/2021,1932,1934
89103412,2/2/2021,1134,2049
87337345,10/2/2021,1656,2042
85041692,10/2/2021,1148,1406
80524177,8/2/2021,1551,2154
86108011,25/1/2021,1526,2115
99227244,26/1/2021,1412,1707
86901843,26/1/2021,1410,1914
93764241,21/1/2021,1812,1852
82250056,4/2/2021,1810,1853
82191277,30/1/2021,1054,1752
84632006,24/1/2021,2015,2107
97122851,31/1/2021,2016,2100
81295958,4/2/2021,2037,2137
89695407,31/1/2021,1910,2145
97389214,12/2/2021,1226,2046
93220981,2/2/2021,1300,2028
84702708,10/2/2021,1538,1945
91552814,12/2/2021,1939,2137
80081125,1/2/2021,1734,1828
83189958,7/2/2021,1029,1356
84593152,24/1/2021,2037,2138
88483510,21/1/2021,1556,2017
99303482,28/1/2021,1327,2109
82752948,22/1/2021,1626,1923
82451273,11/2/2021,2123,2148
88748539,2/2/2021,1552,1934
92838053,21/1/2021,2058,2114
87762211,4/2/2021,2044,2056
86873848,10/2/2021,1754,2015
93786079,8/2/2021,2138,2152
82257755,3/2/2021,2145,2153
84048490,29/1/2021,1032,1224
91303844,24/1/2021,2153,2158
90697155,21/1/2021,1307,1447
88644382,12/2/2021,1847,1953
97752621,24/1/2021,1412,1954
98590068,12/2/2021,1328,1939
88973004,6/2/2021,1905,2022
96391263,11/2/2021,1004,1302
93608288,5/2/2021,1528,1943
81845900,23/1/2021,1029,1042
85494980,26/1/2021,1905,2018
83119347,8/2/2021,1044,1819
85083440,21/1/2021,1451,2058
86030633,12/2/2021,1758,1845
87450554,5/2/2021,1740,2012
89287092,2/2/2021,1654,2104
82783979,1/2/2021,1218,1319
89843384,12/2/2021,2022,2156
91318568,20/1/2021,1156,2024
96335248,1/2/2021,1558,1847
94679443,11/2/2021,1127,1956
97822124,10/2/2021,1255,2123
88609153,29/1/2021,1150,1348
91969206,25/1/2021,2000,2108
91989100,29/1/2021,1423,1757
90174881,23/1/2021,2129,2144
89642476,20/1/2021,1448,2101
82807752,2/2/2021,1554,1909
82357414,9/2/2021,1036,1512
80984431,27/1/2021,1540,1623
98166869,3/2/2021,1947,2016
86489199,5/2/2021,2105,2142
99312061,5/2/2021,1055,1926
98862009,8/2/2021,1854,2028
91656915,22/1/2021,2038,2146
97251692,26/1/2021,1604,1848
87656893,2/2/2021,2134,2158
91412562,5/2/2021,1538,2005
94995334,5/2/2021,1010,2130
85445749,26/1/2021,1129,1700
86483995,27/1/2021,1648,1938
83523614,12/2/2021,1452,2008
86491555,22/1/2021,1728,1943
85161378,31/1/2021,1013,1101
93537483,20/1/2021,1929,2136
88946180,25/1/2021,1634,1829
85631686,7/2/2021,1822,2024
90282112,12/2/2021,1923,1957
82232209,21/1/2021,1937,2150
89419323,31/1/2021,2003,2005
99735332,25/1/2021,2010,2011
96097211,29/1/2021,1550,2105
89951092,30/1/2021,1155,1715
86153367,26/1/2021,1823,1912
83629833,24/1/2021,1729,2005
80641613,9/2/2021,1248,1614
83142177,7/2/2021,1031,1108
81241079,1/2/2021,1145,1850
84078073,27/1/2021,1203,2156
97157834,5/2/2021,1129,1451
83976359,21/1/2021,1118,1230
98358184,1/2/2021,1215,1547
94988132,1/2/2021,1811,2140
87501232,11/2/2021,1844,1925
86581135,30/1/2021,1804,2038
85018686,28/1/2021,1638,1648
81656513,30/1/2021,2125,2146
82968241,5/2/2021,1539,2044
95717374,3/2/2021,1708,2143
90744793,9/2/2021,1329,1619
96314369,30/1/2021,1503,1602
83778334,24/1/2021,1512,2132
90476671,22/1/2021,1610,2132
91569898,21/1/2021,1435,1817
92456922,26/1/2021,2140,2158
90893609,24/1/2021,1324,1516
92401008,28/1/2021,1619,1724
93000842,30/1/2021,1254,2054
89831768,6/2/2021,2021,2133
81878332,5/2/2021,1646,1941
87811026,3/2/2021,2045,2153
86969410,3/2/2021,1906,2005
92509364,23/1/2021,1932,2021
88816236,1/2/2021,2150,2158
80526884,24/1/2021,1800,2033
82633985,4/2/2021,1614,1712
96708211,3/2/2021,1210,1724
81807175,1/2/2021,1030,1636
87354419,11/2/2021,1450,2022
95066928,28/1/2021,1712,1741
95092408,12/2/2021,1851,2005
84820479,5/2/2021,1732,1918
94306128,29/1/2021,2020,2026
94270530,12/2/2021,1609,1809
93417785,29/1/2021,1513,1648
87630182,20/1/2021,1254,2045
91854869,3/2/2021,1013,2010
92531130,24/1/2021,1012,1641
92725091,27/1/2021,1333,1639
91970408,2/2/2021,1158,2111
81923597,11/2/2021,1118,1423
88773161,7/2/2021,1218,1904
97771863,10/2/2021,1022,1549
95427371,10/2/2021,2155,2155
95492152,9/2/2021,1847,2137
99374501,20/1/2021,2105,2134
83009236,8/2/2021,1202,1620
96022640,4/2/2021,1949,2119
88119781,28/1/2021,2026,2045
99545385,23/1/2021,1530,1735
89878669,4/2/2021,1548,1731
80273251,24/1/2021,1320,1941
95789517,12/2/2021,1320,1808
99748218,3/2/2021,1014,1633
80731881,24/1/2021,1958,2127
95797835,26/1/2021,1139,1149
99495484,22/1/2021,1554,2149
92041392,8/2/2021,1523,1721
86752937,12/2/2021,2151,2156
87400591,29/1/2021,1833,2056
85141655,11/2/2021,1758,2157
86938279,7/2/2021,1401,1745
92580602,21/1/2021,1312,2107
98974037,23/1/2021,1743,2121
94295190,6/2/2021,1620,1800
84366977,3/2/2021,2141,2146
94210114,1/2/2021,1142,1857
97260637,1/2/2021,2134,2136
94995880,31/1/2021,1004,1715
80520932,21/1/2021,1821,1821
84775612,6/2/2021,1948,2005
81179391,5/2/2021,1603,2055
80504869,24/1/2021,1416,1641
97533478,9/2/2021,1225,1532
92927063,2/2/2021,2139,2153
89289279,27/1/2021,1513,1740
82883067,30/1/2021,1806,2012
83006370,29/1/2021,1231,1347
91364340,9/2/2021,1557,1742
97800526,28/1/2021,1545,1951
84400999,25/1/2021,1332,1448
81729303,3/2/2021,1334,1845
92652718,3/2/2021,1202,1842
96360224,21/1/2021,2145,2148
97701146,8/2/2021,1317,2055
94462036,28/1/2021,1001,2115
87884760,24/1/2021,1531,1740
80597092,21/1/2021,1902,1952
88807462,31/1/2021,1349,1716
99167820,28/1/2021,1108,2158
83759073,23/1/2021,1206,1411
96982048,29/1/2021,2035,2138
88020277,28/1/2021,2102,2123
98470603,20/1/2021,1148,1431
87253431,12/2/2021,1813,2012
93334230,27/1/2021,1317,1345
86685343,23/1/2021,1719,2040
82408549,6/2/2021,1226,1632
98610888,29/1/2021,1916,1930
95231993,31/1/2021,1110,1739
80949410,12/2/2021,1150,1401
85532721,28/1/2021,1110,1756
92264714,26/1/2021,1632,1801
80119904,8/2/2021,1312,2111
99054554,28/1/2021,1714,2045
85480713,4/2/2021,1826,2028
98272285,8/2/2021,1903,2005
95634425,9/2/2021,1710,2000
89317559,3/2/2021,1420,1829
94454855,23/1/2021,2136,2145
83332050,30/1/2021,1635,1728
87448041,2/2/2021,1039,1822
81339664,29/1/2021,2027,2117
87061908,21/1/2021,1128,1805
90754840,24/1/2021,1629,1756
99980225,1/2/2021,1130,2115
98910944,11/2/2021,1345,1633
93989743,24/1/2021,1303,1845
95205637,23/1/2021,1419,1754
84089035,11/2/2021,1849,2155
87886927,28/1/2021,1814,1846
81352567,30/1/2021,1748,1939
84927014,1/2/2021,1214,1628
97786941,7/2/2021,1853,1951
96488531,28/1/2021,2145,2152
82347249,29/1/2021,1336,1514
83655415,31/1/2021,1717,2001
99158850,31/1/2021,1543,2038
88425667,27/1/2021,1530,1953
85449391,4/2/2021,2049,2150
86287672,29/1/2021,1848,1905
96073897,26/1/2021,1418,2048
92938078,11/2/2021,2105,2138
84854705,9/2/2021,1154,1833
80244044,31/1/2021,1741,1945
87723410,4/2/2021,1255,2115
97855275,12/2/2021,1011,2112
97904728,27/1/2021,2054,2127
97921108,29/1/2021,1051,1738
86518282,25/1/2021,2005,2152
81007364,23/1/2021,1956,2146
93285948,29/1/2021,2035,2158
87403909,28/1/2021,2049,2131
99137633,12/2/2021,1127,1956
85356401,30/1/2021,1942,2014
88216492,24/1/2021,1139,1816
88796373,4/2/2021,1055,1616
85889602,5/2/2021,2132,2149
84149782,9/2/2021,1852,2134
87599675,31/1/2021,1716,1913
86101663,21/1/2021,1422,1823
83085061,5/2/2021,2049,2145
82660264,8/2/2021,2129,2151
93702167,24/1/2021,1301,2150
89982021,27/1/2021,1918,2137
93877405,4/2/2021,1209,1232
87331919,7/2/2021,2008,2039
92220223,9/2/2021,1316,2117
86547159,7/2/2021,1651,2131
90500651,3/2/2021,1907,2003
88502985,9/2/2021,1903,1912
98616792,22/1/2021,1746,1910
84715223,4/2/2021,1033,1939
86827218,26/1/2021,1234,1949
83064284,5/2/2021,1516,1801
90767714,7/2/2021,1256,1845
88238389,27/1/2021,1641,1912
94862365,9/2/2021,1536,1936
87181231,6/2/2021,1046,1053
86016393,9/2/2021,1136,2158
98004504,7/2/2021,1331,2015
99258203,4/2/2021,1317,2115
90796209,1/2/2021,2118,2128
96501301,31/1/2021,1403,1946
80230321,29/1/2021,1456,2003
88553389,12/2/2021,1429,1500
96050559,22/1/2021,1847,1857
80395293,28/1/2021,2145,2158
81205917,8/2/2021,2123,2132
83348371,28/1/2021,1311,2057
80731997,22/1/2021,1558,2038
85608317,29/1/2021,1940,2109
98929833,1/2/2021,2110,2144
87981068,29/1/2021,1420,1435
96390126,5/2/2021,1116,1904
81103267,5/2/2021,1237,1927
85271121,27/1/2021,1652,2024
94902296,30/1/2021,1851,2017
99501320,7/2/2021,1308,1601
87158362,26/1/2021,1832,1845
84271062,29/1/2021,1045,1553
81852430,4/2/2021,1531,1701
85667200,5/2/2021,1102,2113
80248026,20/1/2021,1124,1831
98489026,12/2/2021,1312,1827
93076802,2/2/2021,1107,1548
99784048,3/2/2021,1432,1720
89309026,30/1/2021,2136,2144
93507589,10/2/2021,2017,2141
97966570,7/2/2021,1644,1649
87175705,30/1/2021,1214,2007
90734096,28/1/2021,1612,1638
96331522,31/1/2021,1515,2126
98560586,20/1/2021,2018,2028
80147164,9/2/2021,1831,1957
94470608,30/1/2021,1819,2016
82612641,8/2/2021,1054,1055
87446731,5/2/2021,2102,2123
97731290,27/1/2021,1928,2037
91999052,24/1/2021,1209,1340
86547707,29/1/2021,2103,2148
91141446,8/2/2021,1503,2133
83370758,29/1/2021,2148,2149
94836879,24/1/2021,2015,2139
88359850,3/2/2021,1139,1910
83156895,28/1/2021,1624,1746
89296876,8/2/2021,2027,2118
99320928,23/1/2021,1217,1941
92231659,3/2/2021,1449,2138
82238339,23/1/2021,1135,1252
92245369,5/2/2021,2130,2130
97546152,25/1/2021,1240,1725
80070671,27/1/2021,1556,1716
81074184,4/2/2021,1949,2128
99672944,9/2/2021,1656,1834
88381968,11/2/2021,2140,2154
91108829,29/1/2021,1548,2122
98019124,5/2/2021,1435,1657
93996365,30/1/2021,1123,1406
81876904,29/1/2021,2116,2137
94681014,21/1/2021,1803,2101
80392366,25/1/2021,1155,1709
83278741,20/1/2021,1358,2116
85338209,7/2/2021,1056,1514
91357465,30/1/2021,2117,2150
92711061,29/1/2021,1916,2119
85363221,25/1/2021,1107,1626
97813605,31/1/2021,1132,2107
95576933,5/2/2021,1343,1727
95877995,28/1/2021,1549,2017
83134913,6/2/2021,1203,1830
93301754,23/1/2021,1430,1937
98013846,26/1/2021,1858,2156
95967905,22/1/2021,1026,1805
90806890,5/2/2021,1045,1652
89902680,26/1/2021,1235,1724
91675474,2/2/2021,1821,1933
89141646,6/2/2021,1346,2155
85336061,10/2/2021,2037,2155
83577818,10/2/2021,1125,1708
91163448,29/1/2021,1400,1728
86421928,20/1/2021,1400,1733
98050534,26/1/2021,1342,1623
94669970,8/2/2021,1510,1745
82563619,6/2/2021,1139,1325
99161989,25/1/2021,1515,1923
84043238,21/1/2021,1532,1633
98066443,25/1/2021,2153,2157
90750205,29/1/2021,1932,2050
93368015,29/1/2021,1451,1818
90052641,2/2/2021,1150,1830
81796119,2/2/2021,2013,2056
96249762,5/2/2021,1834,2049
95173757,12/2/2021,1808,1946
89041394,31/1/2021,1938,2009
99263195,25/1/2021,1408,1522
94934053,10/2/2021,1950,2036
83512927,28/1/2021,1550,1603
83096610,4/2/2021,1544,1930
82900680,12/2/2021,1855,2129
92741901,29/1/2021,1754,2105
82907191,30/1/2021,1009,2135
89115682,22/1/2021,1449,1836
83272728,3/2/2021,1500,2104
91383397,29/1/2021,1620,1749
87256686,4/2/2021,2020,2123
85873985,4/2/2021,1526,1621
82091482,8/2/2021,2001,2045
97918482,23/1/2021,1214,2129
82328138,22/1/2021,1253,1958
92912031,22/1/2021,1913,2113
91045126,12/2/2021,1328,1648
83183562,27/1/2021,1355,2104
80634340,6/2/2021,1750,1756
91051123,27/1/2021,1926,2041
83312276,7/2/2021,1314,1520
86393944,28/1/2021,1557,1913
80516134,11/2/2021,2133,2145
81687365,12/2/2021,1402,1547
91360719,21/1/2021,1128,2041
92553925,7/2/2021,1115,2103
83343538,22/1/2021,1512,1844
95034035,26/1/2021,1019,2028
89492748,31/1/2021,1213,1839
95118903,7/2/2021,1801,2101
80768010,7/2/2021,1533,1832
97550405,11/2/2021,1140,1922
86318586,30/1/2021,2130,2155
89749860,20/1/2021,2142,2142
97214774,31/1/2021,1619,1711
86852956,8/2/2021,1519,1904
94399231,25/1/2021,1424,2106
85352347,9/2/2021,1250,1554
86034811,28/1/2021,1820,2010
92758604,5/2/2021,1034,1650
92108406,3/2/2021,1330,1840
99206344,10/2/2021,1544,1637
92761411,8/2/2021,1058,1420
89950780,8/2/2021,1031,1510
86029969,2/2/2021,1115,1648
84196850,22/1/2021,1531,1609
82725994,5/2/2021,2013,2131
91378308,24/1/2021,1212,2037
89168309,11/2/2021,1455,1456
83967713,26/1/2021,1018,1917
88021781,10/2/2021,1701,2049
91347395,22/1/2021,1833,1857
90543517,26/1/2021,1247,2150
99419213,3/2/2021,1129,1757
84648849,26/1/2021,2038,2119
89784442,7/2/2021,1728,2037
91129490,26/1/2021,1632,1639
87269971,2/2/2021,1811,2013
