Phone No.,Check-in date,Check-in time,Check-out time
86732096,24/1/2021,2141,2154
92571806,11/2/2021,1918,2155
87131200,7/2/2021,1047,1922
87354690,24/1/2021,1135,1341
85937597,11/2/2021,1140,1801
93999414,7/2/2021,1002,1009
84551446,22/1/2021,1545,2041
92716826,29/1/2021,1505,1607
99578679,28/1/2021,1713,1820
91231195,31/1/2021,1042,1519
90065858,11/2/2021,1939,2104
92292019,3/2/2021,1344,1442
96636469,30/1/2021,1935,1940
97770093,21/1/2021,1332,1648
81595318,22/1/2021,1913,1923
93537076,25/1/2021,1533,2044
86485686,21/1/2021,1252,1829
90390327,25/1/2021,1914,2024
83414353,5/2/2021,1717,1914
93122016,29/1/2021,1351,2119
95140527,24/1/2021,1127,1351
89437835,2/2/2021,1333,2011
82361490,5/2/2021,1812,1922
89192303,7/2/2021,1222,1250
81436040,1/2/2021,2123,2153
92137140,5/2/2021,1400,2102
86473225,11/2/2021,1435,1954
97363666,11/2/2021,2149,2155
82399946,24/1/2021,2113,2142
92440659,5/2/2021,1307,2027
92436699,8/2/2021,1824,1836
82579907,21/1/2021,1349,2005
88529464,26/1/2021,2022,2131
90143538,25/1/2021,2154,2158
94216131,23/1/2021,1150,1512
97716283,23/1/2021,1541,1611
93737589,21/1/2021,1025,1345
91293630,12/2/2021,1955,2006
84119245,2/2/2021,1539,2021
84619636,27/1/2021,1311,1733
88307970,11/2/2021,1955,2127
93391368,11/2/2021,1055,2026
99024701,6/2/2021,1720,2034
86257212,11/2/2021,2142,2149
89481760,25/1/2021,1548,1833
84737366,27/1/2021,1614,2115
82512493,21/1/2021,1507,1909
85034992,29/1/2021,1845,1848
97435280,25/1/2021,2057,2106
96424560,26/1/2021,1913,1955
87681719,23/1/2021,1426,1519
92190574,5/2/2021,1111,1945
99121865,11/2/2021,1447,2122
95512504,21/1/2021,1144,1249
82643466,30/1/2021,1200,2126
83009695,12/2/2021,1239,1528
97764061,26/1/2021,1123,1855
90795763,21/1/2021,1753,1825
82846281,11/2/2021,1202,2048
85488149,8/2/2021,1442,1553
95261816,2/2/2021,1157,1721
97750307,12/2/2021,1052,1345
95636068,6/2/2021,2022,2128
96962333,21/1/2021,2152,2154
93496980,24/1/2021,1804,1842
91087432,8/2/2021,1429,1453
93128700,26/1/2021,1342,1849
99890604,4/2/2021,1637,1733
96022641,26/1/2021,1645,1654
97249051,1/2/2021,1204,1346
96916460,3/2/2021,1050,1345
92473211,1/2/2021,1630,2157
86556140,29/1/2021,1047,1611
89796776,22/1/2021,1048,1942
90804459,23/1/2021,1007,2024
91494949,28/1/2021,1303,1635
87917035,7/2/2021,1126,1213
90525331,20/1/2021,1113,1654
86704593,20/1/2021,1307,1636
99288745,27/1/2021,2140,2146
87724933,27/1/2021,1528,1549
84262789,3/2/2021,1346,2140
85388522,26/1/2021,1309,1811
81164740,31/1/2021,1256,1438
82792310,9/2/2021,2047,2106
82401872,1/2/2021,1603,1846
94763448,30/1/2021,1946,2042
89578041,4/2/2021,1540,2156
89853054,25/1/2021,1247,1352
93240408,29/1/2021,1451,1631
99284005,1/2/2021,1511,2123
95415346,20/1/2021,2027,2157
97949401,12/2/2021,1900,2119
92097027,26/1/2021,1031,2016
88445246,21/1/2021,1346,2006
84105986,9/2/2021,1333,1714
93755760,1/2/2021,1114,1311
95943747,29/1/2021,1620,2125
81559486,24/1/2021,1940,2124
97551202,24/1/2021,1355,1611
87778394,28/1/2021,1847,2002
85188376,26/1/2021,2122,2135
83191649,5/2/2021,1107,2148
86027677,10/2/2021,1600,2104
95196789,5/2/2021,1445,2104
97298448,12/2/2021,1658,1919
80819572,25/1/2021,1445,1456
99140882,21/1/2021,1344,1600
98472220,27/1/2021,1308,1344
90106048,3/2/2021,1405,1421
98365263,25/1/2021,1038,2150
98566560,9/2/2021,1708,2103
82019330,30/1/2021,1048,1636
92335321,2/2/2021,1229,1516
84392790,4/2/2021,2140,2148
89624505,2/2/2021,1146,1632
93456755,20/1/2021,1753,1924
83439876,11/2/2021,1616,1914
92515406,28/1/2021,1824,2054
85536271,6/2/2021,1152,1430
99697616,8/2/2021,1528,1617
86113619,23/1/2021,1348,1747
81139622,2/2/2021,1403,1440
88242435,24/1/2021,1000,1122
95303473,28/1/2021,1919,2132
85538621,20/1/2021,1106,1458
94566522,23/1/2021,1005,1720
89112365,30/1/2021,1233,1241
84891992,30/1/2021,1101,1417
89694860,12/2/2021,1801,1854
89379332,6/2/2021,2023,2153
89871577,24/1/2021,1043,1906
91934909,27/1/2021,1931,2024
85733596,12/2/2021,1817,1913
95307469,7/2/2021,1203,1640
81803412,6/2/2021,2103,2123
89873290,5/2/2021,1008,2020
87617186,11/2/2021,1854,2134
96034745,3/2/2021,1352,1439
92123914,10/2/2021,1135,1141
94987289,21/1/2021,1936,2011
85727600,29/1/2021,2127,2153
84766224,29/1/2021,1923,1939
94448804,9/2/2021,1900,2046
89482612,3/2/2021,1152,2054
93155077,31/1/2021,1522,2000
97144793,28/1/2021,1846,2021
92199772,24/1/2021,1014,1458
83602587,1/2/2021,1542,2044
82585820,2/2/2021,2102,2143
92378376,29/1/2021,2016,2031
80282020,4/2/2021,2111,2147
91006380,21/1/2021,1528,2104
99509515,30/1/2021,2104,2120
97577233,12/2/2021,2014,2017
98309630,27/1/2021,1749,2015
91475615,7/2/2021,1741,1801
93433406,1/2/2021,2147,2147
80313906,25/1/2021,1651,1947
96447945,30/1/2021,1835,2052
96480095,21/1/2021,1436,1924
84478295,20/1/2021,1808,2150
85603012,20/1/2021,2141,2156
85546510,10/2/2021,1025,1047
81076493,31/1/2021,1741,2154
89066943,9/2/2021,1027,1546
92451103,10/2/2021,1727,2009
80081212,28/1/2021,2123,2153
80418583,3/2/2021,2043,2157
88827680,2/2/2021,1151,1204
89108432,26/1/2021,1831,1954
80073656,5/2/2021,1634,1928
89701738,27/1/2021,1334,2031
93841528,29/1/2021,2039,2154
86017332,26/1/2021,1241,1814
90136694,27/1/2021,1113,2044
88732495,4/2/2021,1319,1448
81408405,12/2/2021,1550,1814
88168411,2/2/2021,1723,1821
83228546,8/2/2021,1527,1900
97224354,8/2/2021,2017,2029
84724328,7/2/2021,1055,1441
92948550,7/2/2021,1840,2029
87804059,5/2/2021,1505,1814
81910815,27/1/2021,1602,2025
98134529,3/2/2021,2156,2156
97183328,26/1/2021,1953,2157
82033171,8/2/2021,1354,1440
90089497,5/2/2021,1628,2028
98501841,2/2/2021,1257,2144
92542178,29/1/2021,1246,2147
82789681,4/2/2021,1320,1358
83177979,23/1/2021,1313,2129
99524321,1/2/2021,1749,1907
87447685,12/2/2021,1515,2022
98136262,31/1/2021,1157,2051
99625918,9/2/2021,1627,1651
89754612,3/2/2021,2055,2107
91594023,10/2/2021,1802,1921
91312572,11/2/2021,1236,1914
95663292,5/2/2021,1612,2135
92040015,25/1/2021,1151,1310
96766800,6/2/2021,2141,2144
84861712,25/1/2021,1529,1944
80034109,12/2/2021,1909,2052
98300372,29/1/2021,1301,1358
88843546,26/1/2021,1248,2034
86420376,28/1/2021,1709,1812
93375506,4/2/2021,1046,1456
96090039,7/2/2021,1342,1802
89441558,21/1/2021,1745,2012
87699658,25/1/2021,1222,2056
80393532,28/1/2021,1943,2043
98035522,4/2/2021,1927,2107
88062374,10/2/2021,1357,2120
95662293,27/1/2021,1157,1649
87688158,27/1/2021,2024,2045
84813946,21/1/2021,2149,2154
90914241,3/2/2021,1917,2142
90155095,29/1/2021,1323,1351
92852902,5/2/2021,1818,2042
95645826,20/1/2021,2121,2146
96274089,29/1/2021,1014,1417
92238256,29/1/2021,2104,2148
98335616,20/1/2021,2032,2118
89217939,23/1/2021,1325,1609
98317119,30/1/2021,1531,1542
91974712,24/1/2021,1053,1524
85910480,5/2/2021,1343,1343
85459375,7/2/2021,1845,1939
92333900,23/1/2021,1006,1915
82356276,23/1/2021,1452,2047
84526757,3/2/2021,2128,2129
84691827,22/1/2021,1507,2132
80743683,9/2/2021,1620,1724
88210088,28/1/2021,1411,1703
99865883,30/1/2021,2003,2157
98668468,9/2/2021,1123,1607
91152096,5/2/2021,1432,2030
91166583,8/2/2021,1328,1423
84167270,27/1/2021,1844,2052
80623357,6/2/2021,2111,2150
82481808,6/2/2021,1000,2119
94166386,22/1/2021,1352,2043
99335588,30/1/2021,1031,1117
94947284,23/1/2021,2152,2156
82910053,6/2/2021,1517,2029
97169603,24/1/2021,1126,1722
85413120,12/2/2021,2142,2156
90993189,4/2/2021,1614,1757
85158431,12/2/2021,1956,2116
90257724,30/1/2021,2124,2145
93517491,24/1/2021,1923,2156
99432731,22/1/2021,1627,1851
92915179,30/1/2021,1745,1905
96545343,27/1/2021,1717,2025
82735650,29/1/2021,2024,2153
90345569,23/1/2021,1224,1717
97997860,20/1/2021,1536,1544
85676822,21/1/2021,1018,1541
88212896,24/1/2021,1213,1500
99076471,22/1/2021,1152,1738
93857974,28/1/2021,1150,1840
99415952,4/2/2021,1256,1804
99800547,5/2/2021,2024,2043
99100582,4/2/2021,1503,1519
87065756,9/2/2021,1101,1300
92585086,21/1/2021,1515,2040
94071216,7/2/2021,1941,1951
91689446,21/1/2021,1227,2041
83886570,2/2/2021,1533,1719
96220911,11/2/2021,1741,2133
85174289,30/1/2021,1301,1710
98054804,20/1/2021,2033,2127
92209755,2/2/2021,1411,2027
94759559,27/1/2021,1011,1301
97386521,10/2/2021,2030,2102
94487453,30/1/2021,1034,1156
91882146,8/2/2021,2041,2131
92413706,11/2/2021,1745,2102
93373202,6/2/2021,1841,1908
98135844,27/1/2021,1020,2058
98550700,1/2/2021,1150,1239
99496594,23/1/2021,1242,1549
88615041,20/1/2021,1039,1708
90699435,11/2/2021,1031,1423
80632964,22/1/2021,1118,1510
86899852,10/2/2021,1640,1710
96467986,8/2/2021,1242,1711
81965283,12/2/2021,1150,1821
80498397,4/2/2021,1632,1857
90230370,5/2/2021,1846,1922
91555064,8/2/2021,1832,2047
85719428,21/1/2021,2040,2103
92475785,9/2/2021,1642,1701
92645817,4/2/2021,1337,1437
86205157,22/1/2021,1012,1917
95760048,22/1/2021,1906,1927
95835079,12/2/2021,1852,2146
92468344,10/2/2021,1817,1846
97741322,20/1/2021,1025,1927
85580207,26/1/2021,1827,1949
95513079,11/2/2021,1824,1923
99357063,20/1/2021,1243,1520
99706268,30/1/2021,2158,2158
82582485,7/2/2021,1157,1735
92047163,26/1/2021,2004,2052
98800450,27/1/2021,1928,1941
90587159,1/2/2021,1526,1816
93055342,20/1/2021,1615,2008
87723168,30/1/2021,1517,2143
92650232,11/2/2021,1828,2015
82664499,9/2/2021,1319,2042
86192894,9/2/2021,1315,2006
90958397,7/2/2021,2126,2128
96537400,30/1/2021,1216,1457
96837566,23/1/2021,1956,2107
89705434,28/1/2021,1909,2132
85954087,21/1/2021,1457,1838
83021104,8/2/2021,2010,2023
94891535,30/1/2021,1507,2028
90935145,3/2/2021,1337,2039
95551254,26/1/2021,2131,2141
92874402,23/1/2021,1049,2058
86242436,6/2/2021,1347,1528
94923391,6/2/2021,1127,1721
98398838,24/1/2021,1128,1550
91911931,8/2/2021,1801,2106
89295634,6/2/2021,1155,1621
83773404,10/2/2021,1517,1922
83916510,5/2/2021,1201,1640
80684342,28/1/2021,1306,1554
87990968,30/1/2021,2014,2143
98990020,28/1/2021,1226,2100
94529136,22/1/2021,1556,1908
97203792,1/2/2021,1539,1750
99359476,29/1/2021,1113,1809
95209899,2/2/2021,1845,1934
85708917,29/1/2021,1626,1928
92886654,6/2/2021,1449,1926
85496720,29/1/2021,1750,2025
88038530,22/1/2021,1830,2045
90758245,28/1/2021,1212,1350
89973631,21/1/2021,1514,1903
96288347,12/2/2021,1658,2122
81236965,12/2/2021,2050,2107
81136472,22/1/2021,1941,2046
98677917,9/2/2021,1117,1128
87793330,7/2/2021,2157,2157
99708053,31/1/2021,1307,1423
83610933,25/1/2021,1445,1823
87526220,9/2/2021,1443,1530
89885353,27/1/2021,1930,2051
97533717,7/2/2021,1611,1617
98175932,30/1/2021,1029,1907
85750874,8/2/2021,1010,1108
83816135,24/1/2021,1735,2114
81889195,2/2/2021,1035,1328
96644909,12/2/2021,1215,2034
91103477,5/2/2021,1632,1811
99576718,22/1/2021,1512,1549
99834991,20/1/2021,1708,2014
87685560,27/1/2021,1215,2128
83017804,30/1/2021,1135,1150
97108334,31/1/2021,1707,2004
83167725,4/2/2021,1023,1956
84695751,12/2/2021,2040,2122
93198806,23/1/2021,1940,2039
91769521,10/2/2021,1724,1850
87236570,22/1/2021,1520,2158
97312674,27/1/2021,1835,1938
82919985,28/1/2021,1108,1142
99486117,12/2/2021,1654,1910
99635398,11/2/2021,1950,2032
81438062,26/1/2021,2047,2105
95354415,9/2/2021,1734,2100
85287385,25/1/2021,1701,2019
88689769,28/1/2021,1335,1637
99151148,29/1/2021,1727,1751
95284414,6/2/2021,1916,1958
81887244,24/1/2021,1926,2004
87904902,1/2/2021,2138,2145
82310055,7/2/2021,2123,2153
97354666,6/2/2021,2126,2138
96607460,4/2/2021,1604,1657
92672905,5/2/2021,1233,1437
80722419,23/1/2021,2116,2136
97256701,25/1/2021,1316,1809
99814588,3/2/2021,1636,1943
93826482,8/2/2021,1617,1644
98649552,27/1/2021,1534,1650
91881089,12/2/2021,1439,1951
93637306,29/1/2021,1520,1817
81594181,29/1/2021,1617,1758
93286948,31/1/2021,1920,1942
95362566,26/1/2021,1525,1711
86767287,20/1/2021,1954,2029
87859353,7/2/2021,1823,1830
93483403,9/2/2021,1700,2007
97498111,3/2/2021,1829,2141
97417924,3/2/2021,1510,1614
89068361,5/2/2021,1427,1825
98871404,24/1/2021,1945,2150
80466624,23/1/2021,2021,2024
96847017,3/2/2021,1101,1532
91131142,28/1/2021,1250,1918
97490561,27/1/2021,1553,2101
98707102,10/2/2021,1532,1727
99974123,7/2/2021,1903,1937
88775893,11/2/2021,1136,2127
91006663,1/2/2021,1110,1153
98266863,30/1/2021,1510,1740
89864644,28/1/2021,1808,2152
84788626,27/1/2021,1553,1900
83437680,3/2/2021,1056,1231
90412131,26/1/2021,1631,1644
93721891,1/2/2021,1227,2042
93002090,21/1/2021,2121,2150
82141962,3/2/2021,2127,2150
99588629,7/2/2021,2022,2143
91825411,24/1/2021,1008,1532
93252516,25/1/2021,1131,1935
80542915,25/1/2021,2115,2123
89359158,28/1/2021,1150,1921
90483302,25/1/2021,1119,1832
87741379,29/1/2021,2025,2042
95706668,5/2/2021,1331,2026
81554680,11/2/2021,2055,2106
82972532,10/2/2021,1103,1636
91633375,27/1/2021,1522,1846
83565580,9/2/2021,1619,1837
90226021,11/2/2021,1919,2137
80741958,23/1/2021,2021,2157
83916358,23/1/2021,1203,2133
86129749,2/2/2021,1353,1840
93799209,2/2/2021,1055,1815
89007759,2/2/2021,1142,1953
84331923,5/2/2021,1614,1845
81388827,22/1/2021,1806,2144
82699911,24/1/2021,1118,1440
87874502,8/2/2021,1153,1649
90995197,8/2/2021,1503,1909
86756079,22/1/2021,1843,1928
80659396,30/1/2021,1817,2055
83694949,24/1/2021,1022,1331
97833013,9/2/2021,2128,2147
82723024,4/2/2021,2042,2113
84598249,29/1/2021,1414,1853
86279721,21/1/2021,1316,2010
90673122,28/1/2021,1855,1936
96585087,5/2/2021,1814,1946
96348207,23/1/2021,1554,2012
90099083,20/1/2021,1631,1927
88468585,29/1/2021,2154,2157
96373721,11/2/2021,1133,1724
91935663,29/1/2021,1543,1610
85557139,26/1/2021,1206,1928
83019698,21/1/2021,1155,1737
89857543,29/1/2021,2118,2149
82016191,21/1/2021,1554,2120
90926007,22/1/2021,1242,1518
85003946,30/1/2021,1316,1425
93826346,30/1/2021,1620,2031
86660772,6/2/2021,1934,2048
97401138,8/2/2021,1350,1720
83516004,9/2/2021,1933,2109
81617334,29/1/2021,1401,2043
95211338,4/2/2021,1014,1856
93212226,27/1/2021,1410,2111
97744796,6/2/2021,1201,1240
81502746,27/1/2021,1023,1914
87564253,21/1/2021,1633,1636
96354777,30/1/2021,1819,2019
85499008,7/2/2021,1112,1643
92853904,31/1/2021,1309,1557
90013911,4/2/2021,1141,1211
88010563,26/1/2021,1356,1713
97074282,9/2/2021,1403,1407
99083814,2/2/2021,1135,1229
92018392,12/2/2021,1755,2155
96627741,30/1/2021,1150,2139
86383396,12/2/2021,1911,2141
86325342,9/2/2021,1333,1522
88752291,28/1/2021,1521,2028
92928618,12/2/2021,1335,1850
93866527,5/2/2021,1920,2130
83534832,11/2/2021,1816,2115
93906586,3/2/2021,1437,2152
96066903,12/2/2021,2100,2138
95750813,29/1/2021,1932,2150
83127206,2/2/2021,2156,2158
95021513,9/2/2021,1754,2127
83989612,2/2/2021,1621,1814
88476424,4/2/2021,2105,2154
84270783,9/2/2021,1642,1739
96987755,5/2/2021,1636,1920
98240172,25/1/2021,1812,1907
83989420,26/1/2021,1019,1230
90091798,1/2/2021,1635,1834
86720895,22/1/2021,1913,1957
96831696,3/2/2021,1438,2021
87180287,21/1/2021,1709,2044
92157807,23/1/2021,1855,1930
83849321,27/1/2021,1604,2022
99993117,30/1/2021,1651,1912
94442774,20/1/2021,2025,2145
87833136,27/1/2021,1605,1823
91861107,29/1/2021,1532,2040
88899018,20/1/2021,2108,2150
88738832,30/1/2021,1504,2104
86257571,20/1/2021,1616,2018
93978676,1/2/2021,1224,1400
98190952,7/2/2021,1749,1906
88242853,27/1/2021,1949,2149
86044070,29/1/2021,1023,1222
92506553,25/1/2021,1245,1508
80975083,8/2/2021,1310,2152
84579374,11/2/2021,1618,2001
84264749,10/2/2021,2005,2105
87551773,21/1/2021,1826,2115
85212761,4/2/2021,1314,1548
95805276,20/1/2021,1202,1402
80698713,7/2/2021,1616,1838
87214615,31/1/2021,1504,2148
80795489,28/1/2021,2127,2152
96147007,1/2/2021,1913,1952
98652977,20/1/2021,1404,1710
85839069,3/2/2021,2101,2156
81021823,7/2/2021,1750,1954
88462309,12/2/2021,1029,1535
84877290,22/1/2021,1043,2009
81344791,21/1/2021,1021,1110
91549904,31/1/2021,2026,2103
87198401,30/1/2021,1235,1505
98569400,21/1/2021,1708,1757
97368507,29/1/2021,2104,2150
84190936,21/1/2021,1956,2149
83349226,28/1/2021,1753,2121
95367114,4/2/2021,1421,1814
89714586,11/2/2021,2119,2145
81752020,1/2/2021,1208,1701
99128861,10/2/2021,1720,1915
98222811,11/2/2021,1000,1209
85689095,1/2/2021,1347,1651
81006877,27/1/2021,1339,1456
86455627,12/2/2021,1804,2037
92539766,22/1/2021,1940,2138
90193344,2/2/2021,1222,1440
81246210,7/2/2021,2122,2140
89467358,30/1/2021,2004,2151
93790755,28/1/2021,2150,2156
82702993,3/2/2021,1353,2034
85233867,11/2/2021,1701,1917
99699437,6/2/2021,1944,2117
89354949,25/1/2021,2026,2119
85952782,28/1/2021,1205,1833
81581938,27/1/2021,1957,2144
96634780,23/1/2021,1945,2100
98300399,8/2/2021,1406,1941
99046752,27/1/2021,2107,2148
97254529,4/2/2021,1127,2002
82455206,1/2/2021,1112,1854
83963736,26/1/2021,1131,1429
83152126,6/2/2021,1000,1440
80966618,29/1/2021,1427,1508
97171113,26/1/2021,1623,2053
99230137,30/1/2021,1215,1427
86911004,4/2/2021,1747,2133
80528051,26/1/2021,1747,2115
81323337,24/1/2021,1248,1420
83276418,1/2/2021,1239,1937
85947224,27/1/2021,1645,1913
98393211,22/1/2021,1202,1642
90011933,11/2/2021,1149,1735
94086276,9/2/2021,1807,2146
84222870,25/1/2021,1215,1834
87089144,22/1/2021,1443,1813
98806291,10/2/2021,1303,1339
94271288,25/1/2021,1354,1650
89808549,10/2/2021,1038,1343
81166405,25/1/2021,1829,1926
85959391,31/1/2021,1003,1901
91244059,9/2/2021,1437,2142
84365057,30/1/2021,2151,2152
89192701,24/1/2021,1743,2028
88400037,4/2/2021,1820,1950
95479603,6/2/2021,1345,2050
98915762,21/1/2021,1248,2114
87005144,5/2/2021,1943,2012
98595780,27/1/2021,1018,1405
89805582,27/1/2021,1601,1844
88610066,9/2/2021,2133,2149
94518908,1/2/2021,1826,2134
86353809,12/2/2021,1412,1715
94835652,4/2/2021,1226,2122
89937866,28/1/2021,1954,2145
86174575,29/1/2021,1458,1603
85089593,12/2/2021,2128,2148
80759115,7/2/2021,1032,1355
93855059,22/1/2021,1615,2141
80546745,2/2/2021,1356,1545
82731733,24/1/2021,1738,2102
89188323,25/1/2021,1545,1908
90505009,9/2/2021,1907,2100
83263269,31/1/2021,1100,1744
91346204,11/2/2021,1939,2034
87473587,31/1/2021,1329,2058
82135816,1/2/2021,1013,1332
83772314,10/2/2021,1622,2046
85928128,20/1/2021,1712,1906
80963605,22/1/2021,1739,1854
80867573,29/1/2021,1216,1432
87486557,25/1/2021,1644,1653
97055770,12/2/2021,1540,1721
83577269,10/2/2021,1304,2001
95314437,25/1/2021,1447,1838
93902114,20/1/2021,1234,1736
89070610,11/2/2021,1641,2033
93427623,28/1/2021,1311,1729
85578460,3/2/2021,1835,2103
97361389,10/2/2021,1839,2121
95664672,6/2/2021,1936,1953
88767246,30/1/2021,1644,1753
80585164,25/1/2021,1354,1827
95009641,4/2/2021,1727,2023
94868073,23/1/2021,1833,2112
89294102,31/1/2021,2016,2142
83551936,6/2/2021,2020,2040
83507459,23/1/2021,1534,1943
90766084,20/1/2021,1953,2003
88547990,24/1/2021,1911,1952
94121520,12/2/2021,2118,2157
98543468,5/2/2021,1517,1533
88152657,4/2/2021,1524,1934
97460727,4/2/2021,1112,1729
85738693,9/2/2021,1152,2103
99993559,5/2/2021,2016,2107
88270149,8/2/2021,1146,1541
99929063,12/2/2021,2049,2155
87280399,5/2/2021,1509,2002
84539132,21/1/2021,1916,1919
80396523,12/2/2021,2043,2054
91174046,31/1/2021,1033,1937
89164229,9/2/2021,1025,1440
92543332,21/1/2021,1333,1652
94495246,10/2/2021,2050,2153
81833535,27/1/2021,1717,2058
82662381,22/1/2021,2021,2046
97362938,20/1/2021,1232,1308
86863328,1/2/2021,1034,1642
85573062,21/1/2021,2131,2149
96856564,25/1/2021,1233,1942
89261675,27/1/2021,1052,1741
93514655,30/1/2021,2123,2148
98420107,6/2/2021,1319,1709
91773904,5/2/2021,1328,1701
84199496,6/2/2021,1657,1933
83211673,27/1/2021,1324,1527
83440830,5/2/2021,1757,2052
98181687,30/1/2021,1449,1637
98470533,30/1/2021,2058,2158
90894632,31/1/2021,1958,2149
88049091,1/2/2021,1023,1226
98999425,10/2/2021,2104,2138
82801508,23/1/2021,1255,1551
94641141,1/2/2021,1425,1755
81273269,24/1/2021,2121,2127
99550884,3/2/2021,1204,1256
93938932,23/1/2021,1910,1916
98856775,26/1/2021,1603,1810
98663267,23/1/2021,1808,2007
98139924,4/2/2021,1858,2047
90923234,11/2/2021,1216,1247
82333989,6/2/2021,1412,2115
88608575,2/2/2021,1456,1621
84378514,22/1/2021,1551,1921
86941694,27/1/2021,2023,2031
90000059,27/1/2021,1311,2041
89507027,22/1/2021,1841,2145
99871679,20/1/2021,2001,2037
83202918,12/2/2021,1846,1858
89894303,9/2/2021,1306,2109
98486683,9/2/2021,1931,2144
95187120,20/1/2021,1134,1757
85736865,31/1/2021,1631,2048
84246400,4/2/2021,1152,2104
89173662,9/2/2021,1303,2042
97505235,24/1/2021,1913,2007
91665960,2/2/2021,1836,2145
91868548,7/2/2021,1730,2133
89741596,20/1/2021,1004,1825
84970288,11/2/2021,1742,1909
97881731,7/2/2021,1041,1707
95642518,22/1/2021,1908,2027
81212433,29/1/2021,1115,2011
92557748,24/1/2021,1809,2135
89763753,11/2/2021,1237,1716
96685117,29/1/2021,1252,1500
85500589,4/2/2021,1240,1520
80539756,8/2/2021,1024,1736
99889753,6/2/2021,1227,1958
82491682,4/2/2021,1125,1932
91147737,26/1/2021,1015,2035
91134067,2/2/2021,1934,1941
84286209,11/2/2021,1034,2139
90424875,26/1/2021,1356,2118
98642090,8/2/2021,1953,2014
80100762,26/1/2021,1010,1724
87450556,29/1/2021,1902,2158
84661578,25/1/2021,1827,2050
86543633,8/2/2021,1139,1902
85486630,8/2/2021,1445,1538
80416330,8/2/2021,1427,1728
88054705,23/1/2021,1007,1601
96512118,23/1/2021,1257,1911
86051728,25/1/2021,1833,2048
98995449,31/1/2021,1816,2002
85336411,30/1/2021,1547,1932
92251223,22/1/2021,1037,1924
99735382,4/2/2021,1341,1404
82164034,27/1/2021,1841,2103
96427468,20/1/2021,1920,2149
84162769,9/2/2021,1118,1531
94226743,22/1/2021,1011,1631
99495147,26/1/2021,1643,2026
97756289,27/1/2021,1629,2054
99461728,9/2/2021,1355,1756
96653054,20/1/2021,1343,1755
95189894,10/2/2021,2137,2154
95361481,24/1/2021,1706,2133
89066780,23/1/2021,1433,1925
87967503,31/1/2021,1644,2101
94494132,12/2/2021,1644,1926
93449678,24/1/2021,1509,1957
94982249,9/2/2021,1930,2003
85426271,11/2/2021,2135,2136
87097975,26/1/2021,1818,1846
85507903,22/1/2021,1311,1704
96328815,31/1/2021,1302,1330
86158630,8/2/2021,1013,1904
90165593,9/2/2021,1530,1610
86119209,7/2/2021,1833,2008
86474854,27/1/2021,2146,2149
86148747,20/1/2021,1443,1756
81475219,7/2/2021,1315,2034
90867093,11/2/2021,1726,2123
97471622,9/2/2021,1727,2131
89398192,6/2/2021,1818,1938
85524230,8/2/2021,1048,1826
89402504,9/2/2021,1546,1918
99580396,10/2/2021,1130,1406
99432945,28/1/2021,1658,2132
99684998,24/1/2021,1157,2000
97907552,7/2/2021,2019,2117
96561351,5/2/2021,1535,1731
83448262,25/1/2021,1207,1520
99186094,2/2/2021,2058,2121
80111925,26/1/2021,1311,2121
94551273,28/1/2021,1056,1452
81838882,31/1/2021,2007,2040
80903040,29/1/2021,1630,1924
84068627,6/2/2021,1831,2138
81044060,30/1/2021,1015,1425
91998971,9/2/2021,1152,1335
97630157,28/1/2021,1519,1533
91578192,22/1/2021,1452,2105
88139693,20/1/2021,1518,1820
81419642,25/1/2021,1158,1348
94831760,23/1/2021,2054,2154
88309164,28/1/2021,1829,2111
85750213,29/1/2021,2146,2146
88000605,23/1/2021,1320,1355
95506846,29/1/2021,1802,1941
98484415,21/1/2021,1856,2047
96223001,8/2/2021,1321,2107
94240157,9/2/2021,2034,2132
90070948,24/1/2021,1148,1442
86527850,27/1/2021,1925,1928
80986825,29/1/2021,2128,2141
91510228,22/1/2021,2134,2135
98163996,6/2/2021,1553,1950
99796174,23/1/2021,1913,2136
87434653,6/2/2021,1401,1816
99234150,26/1/2021,1006,1026
84940978,5/2/2021,1854,1937
91885364,22/1/2021,1333,1639
99812249,22/1/2021,1906,2158
81716039,24/1/2021,1721,1913
91260009,3/2/2021,2116,2148
92709919,26/1/2021,1926,2141
90587975,5/2/2021,1640,2038
99269918,30/1/2021,2132,2148
98112208,20/1/2021,1502,1531
88211198,26/1/2021,2150,2152
80403898,2/2/2021,1225,1432
93441105,28/1/2021,1755,1930
93268973,29/1/2021,1204,1555
92104413,25/1/2021,1006,1336
94281551,8/2/2021,1136,1616
88761881,21/1/2021,1850,1908
85518903,31/1/2021,1509,1653
97761788,3/2/2021,1435,1715
92488478,28/1/2021,1533,1938
93971798,21/1/2021,1922,2028
82967364,4/2/2021,1651,2153
80668904,25/1/2021,1405,1924
87824730,22/1/2021,1454,1735
94663247,25/1/2021,1217,1337
82591674,7/2/2021,2054,2144
99783626,8/2/2021,1547,1635
96289098,28/1/2021,2129,2153
84911691,5/2/2021,1646,1651
96147382,11/2/2021,1552,2034
94991605,23/1/2021,1740,1956
92455577,30/1/2021,1310,1804
84088570,24/1/2021,1828,1840
83886760,9/2/2021,1556,1841
90459898,6/2/2021,1101,1335
87463099,11/2/2021,1610,2145
98745318,1/2/2021,1828,1836
90352919,27/1/2021,1525,1833
88313975,27/1/2021,1634,1829
