Phone No.,Check-in date,Check-in time,Check-out time
90639034,31/1/2021,1428,1956
81207144,1/2/2021,1857,2147
86364349,11/2/2021,1214,1846
98149258,2/2/2021,1004,2114
87802665,10/2/2021,1834,2130
93936387,29/1/2021,2103,2150
80776945,29/1/2021,1518,1914
96071313,20/1/2021,1624,2150
83207921,21/1/2021,1704,1827
86376097,22/1/2021,1133,1744
88179707,24/1/2021,1855,2111
99385384,27/1/2021,1053,1221
96346064,24/1/2021,1413,1711
81912034,29/1/2021,1002,1100
91897981,24/1/2021,2038,2134
90221917,24/1/2021,1458,1631
95127361,8/2/2021,1419,2150
83123166,31/1/2021,2023,2104
85912025,8/2/2021,1323,1611
97459582,8/2/2021,1500,1645
82368219,4/2/2021,1853,2044
80588536,12/2/2021,1326,1953
87559952,7/2/2021,1600,1604
86901946,1/2/2021,1751,1935
88115851,21/1/2021,1909,2012
87171035,4/2/2021,1420,1522
81160003,11/2/2021,1603,2107
81121612,1/2/2021,1419,2158
98963887,5/2/2021,1242,1832
91569265,25/1/2021,1528,1948
83394301,27/1/2021,2150,2151
93075432,11/2/2021,1940,2127
90731450,2/2/2021,1918,1925
87948288,10/2/2021,1522,2110
96794026,10/2/2021,1435,1512
94467945,31/1/2021,1858,1952
96842160,31/1/2021,1141,2043
82246667,2/2/2021,1747,1934
93801995,4/2/2021,1611,1754
94691428,5/2/2021,1621,1744
94034855,27/1/2021,1455,1728
97730015,6/2/2021,1922,2044
93349901,6/2/2021,1203,1638
82962949,4/2/2021,1605,2103
92703135,9/2/2021,1311,1637
87244866,31/1/2021,1427,1948
95858942,12/2/2021,1525,2049
84039229,25/1/2021,2117,2118
94169693,22/1/2021,1855,1934
86141544,11/2/2021,1448,1631
99167786,3/2/2021,1944,2034
95493903,6/2/2021,1346,1702
89385591,9/2/2021,1119,2157
92137786,30/1/2021,2017,2050
90543787,25/1/2021,1442,1507
90067077,1/2/2021,1153,1611
97360558,22/1/2021,1813,2007
90863261,30/1/2021,1325,1625
99964269,25/1/2021,1745,2010
95190892,22/1/2021,1921,2012
91683939,25/1/2021,1140,1327
80763447,3/2/2021,1340,1434
91496911,21/1/2021,2010,2132
93395069,22/1/2021,1149,1243
87268811,10/2/2021,1158,1412
98227568,21/1/2021,1356,1723
81290776,3/2/2021,2156,2156
95303292,6/2/2021,1715,1920
93295378,23/1/2021,1047,1301
97311771,25/1/2021,2055,2132
85119159,27/1/2021,1238,2026
94204196,2/2/2021,1109,1822
90865801,7/2/2021,1153,1705
84119820,12/2/2021,2040,2154
82951544,30/1/2021,1929,2155
98244247,3/2/2021,2040,2131
95642935,8/2/2021,1631,2031
97498132,9/2/2021,1129,1335
81707369,5/2/2021,2141,2151
87202904,1/2/2021,1135,1206
91574200,21/1/2021,1918,2058
88085459,29/1/2021,1704,1939
91104581,8/2/2021,1945,2017
99961902,11/2/2021,1913,1936
95399078,23/1/2021,2156,2156
84216258,25/1/2021,1120,1335
89604644,1/2/2021,1711,2123
85922090,30/1/2021,1435,1443
86212704,9/2/2021,1803,2001
93275935,21/1/2021,1250,1935
90473964,26/1/2021,1907,2008
98447053,20/1/2021,1354,2038
83795081,31/1/2021,2143,2157
82150248,8/2/2021,2052,2058
80397918,3/2/2021,1723,1901
80903484,30/1/2021,2045,2151
85940085,26/1/2021,2140,2157
85606863,3/2/2021,1015,2012
97828008,23/1/2021,1509,2158
92625950,8/2/2021,1422,1840
94337509,8/2/2021,1514,2127
85507220,25/1/2021,1405,1837
93978590,23/1/2021,1511,1514
80589725,25/1/2021,1144,1628
87751647,21/1/2021,1217,2038
96702099,27/1/2021,2129,2156
93127136,21/1/2021,1329,1757
88397017,5/2/2021,1621,1637
98173385,3/2/2021,1944,2138
95068735,22/1/2021,1610,1702
97228461,23/1/2021,2035,2136
90185803,12/2/2021,1222,1658
97207798,29/1/2021,2109,2116
80625658,26/1/2021,1010,1702
96135395,7/2/2021,1110,1409
93962561,20/1/2021,2144,2152
97026605,22/1/2021,1256,1858
84316228,10/2/2021,1841,2025
94930888,6/2/2021,1357,2043
80839537,29/1/2021,1655,2155
82526186,28/1/2021,1310,1520
83153473,30/1/2021,2057,2153
94886006,23/1/2021,1915,1958
93771102,1/2/2021,1105,1424
85400080,10/2/2021,2110,2124
98401812,12/2/2021,1449,2117
99346160,22/1/2021,1628,2114
80848264,12/2/2021,1213,1824
86494275,29/1/2021,1920,2127
90737197,10/2/2021,1522,2056
93918613,28/1/2021,1730,2140
93861291,23/1/2021,1206,1606
88811913,1/2/2021,1450,1836
95697015,2/2/2021,1402,2124
93098322,6/2/2021,1728,1901
86791854,29/1/2021,1314,1413
89869090,10/2/2021,1400,1521
93781458,7/2/2021,2144,2146
83911286,11/2/2021,1204,2036
80303860,12/2/2021,1044,1817
93551786,6/2/2021,2005,2153
84726135,9/2/2021,1230,1725
91687891,31/1/2021,1037,1210
91778254,23/1/2021,1421,2145
98295217,26/1/2021,1100,1638
92075621,5/2/2021,1807,1943
96562485,10/2/2021,1226,1243
91318378,27/1/2021,1944,2145
85985724,31/1/2021,1122,2049
96726785,21/1/2021,1900,2033
80439247,20/1/2021,1504,1630
98292205,25/1/2021,1411,1800
86216305,8/2/2021,1928,2122
89800757,6/2/2021,1914,2009
80235374,10/2/2021,1233,2001
82428782,9/2/2021,2046,2119
84753625,25/1/2021,1358,1642
84180782,2/2/2021,1342,2103
83964327,4/2/2021,1837,2036
97781574,30/1/2021,1716,1748
99256816,21/1/2021,1606,2018
95704556,22/1/2021,1940,2102
88637941,6/2/2021,1656,2013
94959291,7/2/2021,1432,1851
80124715,2/2/2021,1417,1927
90827635,25/1/2021,1411,2123
81075958,23/1/2021,1946,2056
95500090,6/2/2021,1746,1748
93614450,6/2/2021,1119,2126
93104183,26/1/2021,2013,2033
80072895,28/1/2021,1726,1939
90298313,23/1/2021,1957,2136
98353435,26/1/2021,2051,2136
97768630,30/1/2021,2001,2037
80560333,9/2/2021,1756,2147
99710807,27/1/2021,1625,1736
84054252,20/1/2021,1911,2145
85717160,10/2/2021,1156,1908
94963207,24/1/2021,1443,1818
86150908,26/1/2021,1811,2035
93912652,21/1/2021,1333,1529
96534392,22/1/2021,1706,2131
94664092,10/2/2021,1555,2010
84251456,3/2/2021,2141,2141
95424916,6/2/2021,1419,1442
80502680,12/2/2021,1026,1330
98792933,7/2/2021,1542,1912
98003287,2/2/2021,2142,2156
97594292,4/2/2021,1634,1939
94142655,8/2/2021,1208,2009
86274234,27/1/2021,1049,1810
93721808,12/2/2021,2040,2113
95212852,5/2/2021,1258,1545
89338332,23/1/2021,1610,2129
89170695,30/1/2021,1752,2143
89320389,9/2/2021,1223,2040
87654886,1/2/2021,1207,1656
88754463,28/1/2021,1631,1903
83674506,9/2/2021,1749,1849
93578832,29/1/2021,1728,2132
89114644,20/1/2021,1239,1243
91797706,9/2/2021,1142,1419
83983668,9/2/2021,1643,2004
85640722,12/2/2021,2053,2152
85084325,3/2/2021,1823,2037
91722250,8/2/2021,1608,1949
83307794,21/1/2021,1924,2104
98284721,3/2/2021,2135,2152
87906424,1/2/2021,1050,1847
98089831,20/1/2021,1754,1944
94259703,24/1/2021,1014,1356
94558516,28/1/2021,1600,1603
85718850,25/1/2021,2027,2040
97908778,30/1/2021,1626,1922
94964130,4/2/2021,1050,1128
92862834,29/1/2021,1636,1829
89244033,22/1/2021,1210,1358
94547450,24/1/2021,1033,2117
85074547,9/2/2021,1424,2007
99204651,30/1/2021,1514,1733
97546909,25/1/2021,1235,1510
83562117,28/1/2021,1708,2121
99252154,29/1/2021,1410,1901
94261121,11/2/2021,1821,1830
95704480,21/1/2021,2021,2028
96862774,10/2/2021,1534,1721
80767401,4/2/2021,2119,2134
90377307,24/1/2021,1303,1655
91552271,26/1/2021,1113,1344
91025779,12/2/2021,1603,1931
93478852,7/2/2021,2012,2047
89492279,11/2/2021,1934,1940
86991914,6/2/2021,1132,1935
80531017,8/2/2021,1832,1852
82863674,28/1/2021,1830,1935
80060654,22/1/2021,1823,2153
83306234,20/1/2021,2132,2154
82177745,24/1/2021,1343,1744
83663616,6/2/2021,1424,1720
83834466,6/2/2021,1933,2102
95893655,10/2/2021,1006,1954
98871945,26/1/2021,1157,1900
88604001,8/2/2021,1119,1256
97551428,26/1/2021,2025,2056
98383444,8/2/2021,1637,2137
98997001,10/2/2021,1451,2103
83883346,20/1/2021,1203,1236
85140882,8/2/2021,1015,1914
84667097,20/1/2021,1354,1637
84492334,1/2/2021,2116,2123
85860802,23/1/2021,1906,2141
81126800,24/1/2021,1405,1414
96780993,7/2/2021,1726,1854
83658308,4/2/2021,1335,1817
87334111,27/1/2021,1948,2116
94627005,3/2/2021,1910,2122
99963875,7/2/2021,1831,1949
82659043,31/1/2021,2142,2156
97994991,21/1/2021,1446,2045
80715467,10/2/2021,1600,1648
99935342,12/2/2021,1315,1604
97867270,8/2/2021,1748,1806
97622257,10/2/2021,1723,1920
97471280,7/2/2021,1033,1624
87064605,2/2/2021,1249,1615
87020273,28/1/2021,1145,1241
97799410,8/2/2021,1801,1835
96647224,12/2/2021,1109,1146
86198220,6/2/2021,1832,2145
98365441,11/2/2021,2104,2121
80887737,2/2/2021,1315,1743
85975289,8/2/2021,1222,1456
94123642,26/1/2021,1757,2140
96619003,24/1/2021,1201,2046
95645181,6/2/2021,1544,1942
82368541,7/2/2021,1635,2153
90483145,23/1/2021,1637,1950
94633938,21/1/2021,1030,1326
80322302,21/1/2021,1955,2105
86818869,11/2/2021,1408,1714
93506292,25/1/2021,1219,1432
82274729,4/2/2021,1638,2123
82483229,23/1/2021,1829,2009
94948349,21/1/2021,1951,1958
81650689,6/2/2021,2054,2139
93441065,26/1/2021,1508,2153
91459961,6/2/2021,1514,1618
89195072,25/1/2021,2007,2058
80288113,6/2/2021,1057,2144
95336211,31/1/2021,1256,1615
83992161,26/1/2021,1325,1947
84609931,26/1/2021,1303,1729
90031294,6/2/2021,1727,2024
87674296,2/2/2021,1011,1535
89912256,1/2/2021,1221,1956
80345051,6/2/2021,1448,1752
96666686,20/1/2021,1912,2158
97445291,27/1/2021,2115,2130
98382857,23/1/2021,2107,2134
84398980,28/1/2021,2110,2133
95646537,29/1/2021,1858,2140
84896775,9/2/2021,1600,1846
87445416,12/2/2021,1725,1744
94967062,9/2/2021,2137,2149
95031366,23/1/2021,2047,2128
95598588,1/2/2021,1424,1555
84655451,10/2/2021,1946,2020
90050646,2/2/2021,1639,2024
89236169,7/2/2021,1235,1238
98520325,23/1/2021,1602,2022
91835595,31/1/2021,2002,2057
80118134,6/2/2021,1820,2153
99492551,7/2/2021,1335,1943
95512374,24/1/2021,2144,2157
82885026,28/1/2021,1806,1952
84735609,22/1/2021,1142,2050
98087226,29/1/2021,1039,1612
85145474,23/1/2021,1300,1806
91655631,2/2/2021,1213,1706
80781698,22/1/2021,2146,2146
94329198,5/2/2021,1151,1620
91294692,26/1/2021,1140,1706
90322601,5/2/2021,1021,1725
89997822,8/2/2021,1418,1953
98055187,27/1/2021,1439,2021
89118807,25/1/2021,1634,1840
85752923,10/2/2021,1626,1728
98656132,2/2/2021,1834,1912
89695253,31/1/2021,1651,2116
86283228,7/2/2021,1226,1637
94863701,6/2/2021,1827,2140
97371196,21/1/2021,1210,2011
94484021,20/1/2021,1038,1101
92222900,21/1/2021,1714,2115
85021718,9/2/2021,2046,2155
93510006,24/1/2021,1754,2141
81706810,30/1/2021,1306,1404
88254188,12/2/2021,1342,1913
88389936,25/1/2021,1358,1416
88125078,31/1/2021,1328,1701
87758470,29/1/2021,2106,2137
82140088,25/1/2021,2001,2009
84095778,2/2/2021,1501,1838
98559010,6/2/2021,1254,1412
94054934,8/2/2021,2058,2130
97107763,9/2/2021,1317,1720
98265568,5/2/2021,1350,1545
97954003,12/2/2021,1446,1907
96123948,5/2/2021,2045,2048
81860131,11/2/2021,1605,1925
87409733,21/1/2021,1911,2113
86731380,20/1/2021,1850,1935
97245968,20/1/2021,1525,2041
88088883,10/2/2021,1438,1622
94698150,28/1/2021,1609,1754
90001421,23/1/2021,1643,2154
83624153,21/1/2021,1525,2009
93234428,23/1/2021,1040,1646
87927308,10/2/2021,2127,2154
90872620,29/1/2021,2058,2139
95081945,26/1/2021,1420,1631
84129246,6/2/2021,2119,2119
80143133,12/2/2021,1232,2029
98901311,26/1/2021,1910,2100
90312699,31/1/2021,1510,1822
96832744,8/2/2021,1300,1530
97039918,11/2/2021,1309,2148
95878166,24/1/2021,1226,1624
80736839,1/2/2021,1724,2000
85680966,21/1/2021,1250,1515
91903708,1/2/2021,2151,2157
83102082,24/1/2021,1116,1552
95801377,20/1/2021,2113,2127
87617703,5/2/2021,1901,2149
82653830,10/2/2021,1805,2036
99943497,4/2/2021,1102,1853
99144799,9/2/2021,1835,2007
90316612,7/2/2021,2128,2128
82240519,5/2/2021,1440,1653
84279449,29/1/2021,1753,2145
96062467,5/2/2021,1016,2127
85625074,26/1/2021,1343,1503
90121672,6/2/2021,2126,2143
84859578,7/2/2021,1751,2045
96994938,11/2/2021,1214,1757
97695820,5/2/2021,1540,1714
92637477,1/2/2021,1824,2027
90353537,3/2/2021,1215,2145
98496511,6/2/2021,1831,1951
97374779,27/1/2021,2057,2143
88195830,9/2/2021,1049,1602
80006188,22/1/2021,2044,2149
85789925,12/2/2021,2004,2100
88982084,24/1/2021,1709,2108
97602606,12/2/2021,1910,2145
88677918,7/2/2021,1748,2034
91407344,9/2/2021,2115,2155
93349119,5/2/2021,1344,1821
93787484,22/1/2021,2023,2026
85009933,1/2/2021,2124,2143
89598011,5/2/2021,1519,1958
82140834,28/1/2021,2009,2144
82620596,30/1/2021,1942,2105
91171937,6/2/2021,1203,1642
96537030,5/2/2021,2000,2121
95265107,8/2/2021,1340,2105
97828101,29/1/2021,2100,2144
83432133,27/1/2021,2015,2032
84308365,2/2/2021,2000,2148
89269226,6/2/2021,2140,2146
87927236,5/2/2021,1624,1747
89446818,6/2/2021,1330,1723
95128182,11/2/2021,1619,2047
94157598,5/2/2021,1129,2138
86055867,10/2/2021,1039,1441
95864407,5/2/2021,1639,2118
82088468,7/2/2021,2154,2156
95727562,7/2/2021,2053,2136
82978555,29/1/2021,1814,2018
95843775,7/2/2021,1220,1744
98359406,26/1/2021,1342,1811
99460618,8/2/2021,1408,1409
93072442,8/2/2021,2008,2008
96889998,28/1/2021,2150,2152
91811997,11/2/2021,1019,1838
89477169,2/2/2021,1753,2050
93422116,25/1/2021,1242,1954
80815081,10/2/2021,1910,1937
84029037,1/2/2021,2039,2153
90597863,28/1/2021,1342,1958
86932733,25/1/2021,2055,2141
84781435,3/2/2021,1316,1353
87797415,1/2/2021,1350,1654
84250424,7/2/2021,1136,1932
94206152,23/1/2021,1553,2055
81763519,10/2/2021,1921,2043
96243295,6/2/2021,1022,1313
93911305,22/1/2021,1604,1705
92827379,27/1/2021,1703,1822
87672787,23/1/2021,1836,2048
87088489,27/1/2021,1951,2033
88109048,29/1/2021,1422,2115
92536674,2/2/2021,1415,2009
88801207,6/2/2021,2048,2107
96951616,24/1/2021,1708,2026
81265597,6/2/2021,1856,2048
91997376,21/1/2021,1108,1901
90571187,30/1/2021,1648,1725
80061689,22/1/2021,1737,2014
99191225,24/1/2021,1223,1940
97208876,11/2/2021,1427,1529
88133143,21/1/2021,1604,1712
84415363,26/1/2021,1000,1940
85484879,7/2/2021,1908,2131
98918423,10/2/2021,2133,2137
83234430,12/2/2021,1306,1523
93177010,27/1/2021,1030,1429
80916473,20/1/2021,1610,1827
90761500,2/2/2021,1601,1950
85654866,28/1/2021,1354,1651
96536564,26/1/2021,1707,2104
81136200,11/2/2021,1519,2018
94774805,27/1/2021,1951,2010
96876687,22/1/2021,1306,1903
85207754,26/1/2021,2029,2050
82419984,5/2/2021,1327,1508
92568507,25/1/2021,2043,2122
87167819,20/1/2021,1907,2031
95010647,4/2/2021,1617,2005
83952706,27/1/2021,1307,2139
95470410,25/1/2021,1441,1737
89777694,23/1/2021,1613,2026
92662911,7/2/2021,1437,1928
94436613,2/2/2021,1633,2010
95272873,1/2/2021,1342,1709
95677440,27/1/2021,1628,1630
99083939,7/2/2021,1804,2031
92677169,6/2/2021,2107,2118
81946626,12/2/2021,1523,2146
94886922,28/1/2021,2024,2049
91637824,31/1/2021,1301,1451
87718449,25/1/2021,1030,1523
80752735,26/1/2021,1540,1925
88789600,26/1/2021,1000,2123
92198278,7/2/2021,2029,2113
97069579,3/2/2021,1535,1543
84125079,20/1/2021,1834,2012
86537176,27/1/2021,2125,2127
85679626,26/1/2021,1816,2047
85890295,21/1/2021,1331,2118
80994038,26/1/2021,1118,2134
83695548,20/1/2021,1932,2146
90130727,1/2/2021,1541,2028
94137684,2/2/2021,1858,2053
92124176,8/2/2021,1121,2158
96562647,5/2/2021,1341,1504
95449536,21/1/2021,2044,2119
90331402,28/1/2021,1601,1855
95603591,4/2/2021,1117,1916
93089434,21/1/2021,1716,1945
97425756,8/2/2021,1256,1509
91544828,2/2/2021,1537,1549
95744024,28/1/2021,1909,2140
86045330,22/1/2021,1507,1934
88047573,9/2/2021,1248,2039
90456720,24/1/2021,1120,1841
95094512,1/2/2021,1801,1939
87749321,7/2/2021,1909,2039
93687325,22/1/2021,2154,2154
92219660,30/1/2021,1844,1950
95163624,7/2/2021,1855,2018
97342894,25/1/2021,1749,2120
92496214,20/1/2021,2057,2114
93885567,3/2/2021,1726,1856
90582246,2/2/2021,1531,2125
99997813,4/2/2021,1620,1654
83214007,3/2/2021,1947,2140
86763250,10/2/2021,1727,2054
93745885,4/2/2021,1500,1538
99316143,24/1/2021,1406,1607
97378537,9/2/2021,1043,1850
89346714,6/2/2021,2124,2156
91730047,23/1/2021,1319,2001
83095828,23/1/2021,1435,1839
90181756,31/1/2021,2128,2151
91220977,25/1/2021,1752,2121
80016013,25/1/2021,1823,1948
82842078,11/2/2021,2120,2142
83768193,1/2/2021,1915,2153
94301787,4/2/2021,1300,2121
99887768,2/2/2021,1511,1955
87942723,30/1/2021,1856,1945
80692920,10/2/2021,1944,2149
81528008,22/1/2021,1322,1436
91282860,22/1/2021,1022,1953
89701453,21/1/2021,1227,1415
99453010,24/1/2021,2106,2131
84322046,12/2/2021,1348,1928
90548884,7/2/2021,2038,2118
95356083,5/2/2021,1829,1834
89912027,12/2/2021,1030,1940
88201812,5/2/2021,1313,1652
95976149,9/2/2021,2014,2058
89741270,31/1/2021,1052,1509
91631056,31/1/2021,2115,2118
84337245,8/2/2021,1312,1554
97723250,3/2/2021,1556,2131
87244841,5/2/2021,1809,2112
90099069,28/1/2021,1258,1401
96806530,31/1/2021,1349,1824
81821098,1/2/2021,2001,2135
81105490,29/1/2021,1646,2012
84629005,30/1/2021,1802,1932
80825241,28/1/2021,1742,2013
83441841,29/1/2021,1207,2103
96369173,23/1/2021,1151,1915
89409854,1/2/2021,1020,2043
84698082,23/1/2021,2150,2157
94008122,6/2/2021,1112,1834
81388479,25/1/2021,1657,1824
93761741,10/2/2021,1136,1432
88712416,23/1/2021,1027,2142
80489611,25/1/2021,1132,1132
93742783,20/1/2021,1822,1838
90023090,21/1/2021,1654,1752
80813081,30/1/2021,1725,1846
92767681,9/2/2021,1843,1930
80630810,3/2/2021,1202,1543
98441200,28/1/2021,1251,1850
80255656,8/2/2021,1344,2048
84882461,12/2/2021,2144,2146
82598193,6/2/2021,1043,1707
83905490,29/1/2021,1807,2022
88032638,4/2/2021,1345,2004
81629198,3/2/2021,1311,1931
80109514,26/1/2021,1925,2156
90793851,22/1/2021,1236,1651
82283897,28/1/2021,1132,1605
96354183,21/1/2021,1210,1624
93180640,8/2/2021,2004,2021
82426139,28/1/2021,1114,2025
96412256,23/1/2021,1638,2034
94870877,24/1/2021,1540,2102
96030546,23/1/2021,1945,2008
80785580,21/1/2021,1658,1743
83068106,24/1/2021,1448,1617
91720303,31/1/2021,1735,1845
87090433,24/1/2021,1733,2005
80272748,8/2/2021,1848,2146
99798325,9/2/2021,1317,1417
80060687,24/1/2021,1930,2049
97884763,20/1/2021,1710,2127
92864365,27/1/2021,1942,2055
90033309,31/1/2021,1106,2042
99453894,23/1/2021,1807,1936
97028308,27/1/2021,1610,2012
89396547,20/1/2021,1225,1954
85244440,7/2/2021,2103,2121
87213652,9/2/2021,1618,1920
95893238,29/1/2021,1847,2008
82112263,28/1/2021,1447,1714
93913386,2/2/2021,2020,2020
88739830,10/2/2021,1600,1939
80643091,25/1/2021,1743,1749
87590039,9/2/2021,1221,1916
96784949,3/2/2021,2019,2133
88503063,3/2/2021,2028,2049
96375337,3/2/2021,2026,2047
88992772,20/1/2021,1750,1814
92597558,2/2/2021,1253,1637
84762534,6/2/2021,1006,1355
92769170,25/1/2021,1244,1508
86722652,1/2/2021,1202,2012
84616320,24/1/2021,1346,1409
97235195,29/1/2021,1426,1441
84021623,10/2/2021,2031,2119
98723839,24/1/2021,2058,2118
83370103,27/1/2021,1218,1333
83250705,30/1/2021,1603,2149
99712985,6/2/2021,1057,1244
94585410,7/2/2021,2129,2142
83935311,7/2/2021,1139,1939
94727282,5/2/2021,1803,1939
88601706,8/2/2021,2046,2151
82765633,20/1/2021,1905,1943
96366781,4/2/2021,1023,1622
98821232,31/1/2021,1400,1838
96139374,28/1/2021,2019,2022
81125676,9/2/2021,1918,2142
92060169,10/2/2021,1623,2033
99299888,22/1/2021,1128,1222
94033763,29/1/2021,1027,1336
89622638,26/1/2021,1606,2130
97060437,29/1/2021,1738,1844
93046542,4/2/2021,1847,1908
86738633,25/1/2021,1656,2106
87555006,28/1/2021,1804,2145
90121463,8/2/2021,1915,2142
92134195,10/2/2021,1255,1255
87040737,6/2/2021,1202,1228
85998680,20/1/2021,1957,2021
94816385,29/1/2021,1640,1719
89682918,12/2/2021,1053,1241
88909863,7/2/2021,1739,2141
97230875,6/2/2021,2135,2157
83913118,21/1/2021,1031,1826
82284174,2/2/2021,1831,1851
96931854,6/2/2021,1802,1932
86067526,20/1/2021,1135,1354
97397512,4/2/2021,1837,2130
85477871,6/2/2021,1203,2128
99806790,31/1/2021,1722,2135
90418567,31/1/2021,1618,1708
91284231,4/2/2021,1017,2156
93450528,25/1/2021,1406,2105
84308928,23/1/2021,1338,1623
84984575,4/2/2021,1951,2111
82809178,10/2/2021,1826,1947
81561694,7/2/2021,1725,2115
89820190,29/1/2021,2106,2149
91219093,3/2/2021,1301,1928
87643556,12/2/2021,1458,1537
88472547,1/2/2021,1421,1435
85377611,7/2/2021,1643,2147
94267960,12/2/2021,1012,2023
90983707,11/2/2021,1122,2104
81394731,8/2/2021,1042,1204
85074971,22/1/2021,1058,1915
99888225,4/2/2021,2022,2107
94685042,20/1/2021,1052,1528
95663982,8/2/2021,1005,2021
82787850,29/1/2021,1455,1616
93067248,5/2/2021,1532,1545
98874233,6/2/2021,1348,1356
91090972,27/1/2021,1058,1655
94093685,7/2/2021,1331,1539
80112522,28/1/2021,1619,2120
86254093,12/2/2021,1026,1257
97846798,4/2/2021,1646,2039
98997256,8/2/2021,1811,2121
84765980,3/2/2021,2120,2138
91670512,3/2/2021,1124,1916
87996697,30/1/2021,1816,1943
96460548,22/1/2021,2002,2102
99208595,3/2/2021,1201,1519
89297528,24/1/2021,1728,2005
88259414,10/2/2021,2045,2138
96998833,1/2/2021,1143,1745
95691135,8/2/2021,1109,1730
90905650,6/2/2021,1752,1957
92839869,6/2/2021,1404,1613
87447745,28/1/2021,1458,1543
89140576,26/1/2021,1415,2049
95122928,24/1/2021,1740,1942
83822791,26/1/2021,1556,1832
87521548,11/2/2021,1053,1428
97611410,28/1/2021,1545,1703
96107032,7/2/2021,2150,2157
88103833,10/2/2021,1343,1535
93291685,28/1/2021,1800,1808
92508786,29/1/2021,1528,1639
81104626,31/1/2021,1938,2044
92599360,4/2/2021,1333,1413
91860571,8/2/2021,1301,1645
82353046,12/2/2021,1017,1822
90269796,5/2/2021,1858,1938
98235527,12/2/2021,1558,1644
98169047,1/2/2021,1829,2139
97705426,3/2/2021,1130,1437
84867720,31/1/2021,2001,2153
83810400,3/2/2021,1233,1246
90472222,12/2/2021,1319,1843
89282032,31/1/2021,1813,1944
99079031,30/1/2021,1339,1610
86053109,7/2/2021,1803,1916
85758530,7/2/2021,2132,2152
81121486,21/1/2021,1715,1843
97193496,24/1/2021,2043,2144
99813553,21/1/2021,1333,2056
82790716,28/1/2021,1845,2150
97738090,4/2/2021,1416,1614
91057214,9/2/2021,1516,1817
83491674,31/1/2021,1342,1952
89430438,11/2/2021,1500,1904
88469351,29/1/2021,1535,1807
85506726,31/1/2021,1755,1833
97073583,30/1/2021,2015,2027
87292360,23/1/2021,1056,2124
86788558,1/2/2021,1745,2007
80074476,30/1/2021,1632,1705
90156832,5/2/2021,1403,1826
90331922,12/2/2021,1025,1403
81263551,2/2/2021,1232,1355
86069896,28/1/2021,1455,1455
83674406,24/1/2021,1551,1844
96102901,24/1/2021,2108,2108
92967743,11/2/2021,1158,1554
82214512,8/2/2021,2155,2156
93254476,30/1/2021,1504,2142
89035189,28/1/2021,1558,1932
98708244,3/2/2021,2019,2033
80043545,8/2/2021,1343,1645
82725565,2/2/2021,1848,2045
80143374,28/1/2021,1457,1612
99700045,3/2/2021,2010,2105
96174507,6/2/2021,1355,1442
88302566,22/1/2021,2108,2151
81510126,8/2/2021,1718,1922
88116997,4/2/2021,1054,1935
87137792,28/1/2021,1001,1237
94969307,27/1/2021,1021,1031
92698178,3/2/2021,2137,2144
84834513,7/2/2021,1942,2146
95886518,9/2/2021,2022,2110
82426778,24/1/2021,1753,1834
89082991,29/1/2021,2156,2157
91719018,23/1/2021,1220,1343
93779047,3/2/2021,1437,1950
98349899,26/1/2021,1207,1533
98760877,28/1/2021,1444,1748
82102628,23/1/2021,1050,1529
90168825,22/1/2021,1805,1806
83024054,21/1/2021,1549,1600
94897189,23/1/2021,1112,1842
85426635,24/1/2021,1104,1304
95089345,28/1/2021,1507,2016
99672944,12/2/2021,1339,2103
89084096,1/2/2021,1256,1627
80045972,23/1/2021,1452,1546
81828033,9/2/2021,1010,1910
93632407,23/1/2021,1851,2127
96882663,22/1/2021,1204,1957
83834907,12/2/2021,1843,1956
95032969,11/2/2021,1358,1920
96243451,7/2/2021,2153,2156
94077619,5/2/2021,1006,1124
91303440,21/1/2021,1919,2112
92501098,31/1/2021,1035,1722
82374756,1/2/2021,1246,1534
92469704,21/1/2021,1109,1709
95606552,23/1/2021,1908,1940
85619944,26/1/2021,2131,2152
82789709,10/2/2021,1352,1525
80540255,24/1/2021,1050,1546
93485079,28/1/2021,1733,1905
82794053,10/2/2021,1119,1153
89705026,2/2/2021,1548,2138
92823936,30/1/2021,2147,2148
83681334,29/1/2021,1729,1944
94198433,8/2/2021,1211,2052
96247464,4/2/2021,1742,2006
89444497,3/2/2021,1418,2104
85860006,11/2/2021,1220,1347
91272084,31/1/2021,1333,1856
94507042,21/1/2021,1730,2110
81844663,1/2/2021,1821,1850
83642759,25/1/2021,2135,2147
96501245,29/1/2021,1433,2010
97336050,22/1/2021,1902,1931
84649622,25/1/2021,1217,1654
88773416,10/2/2021,1223,1352
96977447,2/2/2021,1712,2118
93971746,12/2/2021,1622,1947
92517555,10/2/2021,2107,2123
89696316,29/1/2021,1143,2029
82414355,7/2/2021,1504,1834
82154858,24/1/2021,1152,1747
88850900,29/1/2021,1101,1349
80653398,9/2/2021,2016,2048
97107633,1/2/2021,1038,1339
94107316,26/1/2021,1153,1237
87281146,26/1/2021,1002,1542
90386542,26/1/2021,1906,2132
85834699,11/2/2021,2110,2156
99891587,12/2/2021,1526,1656
85361402,22/1/2021,1713,2155
99400699,22/1/2021,2057,2128
96415198,28/1/2021,1334,1416
87618697,7/2/2021,2102,2133
99643927,9/2/2021,1905,2007
86360127,27/1/2021,1601,1902
97698751,2/2/2021,2043,2155
