Phone No.,Check-in date,Check-in time,Check-out time
98316213,24/1/2021,1514,2108
96345085,7/2/2021,1533,1700
87258137,21/1/2021,1754,2031
86742467,31/1/2021,1744,1833
88345121,30/1/2021,2148,2151
92595891,25/1/2021,1446,1630
97454884,2/2/2021,1906,2010
84746172,22/1/2021,2019,2055
99592973,29/1/2021,1743,1837
82478135,10/2/2021,1816,2145
93064732,10/2/2021,1733,1937
95019650,25/1/2021,1533,1633
97939146,8/2/2021,1521,1908
81429054,22/1/2021,1134,1757
85518753,8/2/2021,2150,2154
84721055,22/1/2021,2056,2129
91570619,7/2/2021,1834,1839
82723055,1/2/2021,2105,2117
99290709,31/1/2021,1452,2116
96403672,6/2/2021,1851,2007
88893193,31/1/2021,1615,2009
83009298,29/1/2021,1928,1954
83304148,8/2/2021,1758,1815
91456501,4/2/2021,2045,2052
81066483,11/2/2021,1214,1711
97021718,2/2/2021,1046,2004
84756578,5/2/2021,1455,2138
86903529,5/2/2021,1558,1855
98421545,23/1/2021,1306,1941
85846090,31/1/2021,1606,1909
86197376,9/2/2021,1334,2030
94152045,29/1/2021,1929,2014
90677512,9/2/2021,2033,2038
97870278,2/2/2021,1324,1757
84551661,27/1/2021,1948,2123
91257769,2/2/2021,2056,2112
98875389,9/2/2021,1150,1942
87299081,30/1/2021,1623,1640
96361552,5/2/2021,1356,1536
82088942,10/2/2021,1047,1358
86145451,6/2/2021,2047,2138
80754474,1/2/2021,1631,1808
84550768,20/1/2021,1702,1831
82181675,24/1/2021,1100,1946
84244688,29/1/2021,1958,2013
80773502,2/2/2021,1939,1958
91897895,26/1/2021,1229,1241
94638923,21/1/2021,1710,1911
87455041,22/1/2021,1517,1824
87931907,22/1/2021,1027,1620
90794676,7/2/2021,1723,2036
84243105,24/1/2021,1313,2002
89639238,28/1/2021,1239,1648
80809134,27/1/2021,1338,1408
83399827,26/1/2021,2141,2151
85979618,28/1/2021,1717,2053
99604814,3/2/2021,1512,2046
98414703,2/2/2021,1236,1440
82783805,11/2/2021,1125,1549
85362870,24/1/2021,1043,1355
82486807,31/1/2021,1708,1954
89291361,27/1/2021,2006,2106
82412173,11/2/2021,1140,2129
84697645,31/1/2021,1510,1838
98840843,9/2/2021,2053,2132
97607151,1/2/2021,1119,1133
89415259,9/2/2021,1928,2134
95107610,23/1/2021,1025,2038
90054295,3/2/2021,1503,1533
94792791,6/2/2021,1848,2020
90287971,1/2/2021,1914,2140
99631871,31/1/2021,2156,2157
98089976,10/2/2021,1145,1302
80804319,27/1/2021,1645,1750
86897678,26/1/2021,1121,1634
86735005,30/1/2021,1629,1925
96827772,3/2/2021,1856,1925
99629609,21/1/2021,1154,1638
90200796,10/2/2021,1909,2116
84857692,8/2/2021,1130,1636
81767381,6/2/2021,1927,2111
80460947,31/1/2021,1930,2012
91338632,5/2/2021,1844,1944
84978494,9/2/2021,1615,1842
93699878,21/1/2021,1931,2009
81636582,8/2/2021,1703,1858
83227762,4/2/2021,1827,2039
88699556,11/2/2021,1758,2053
95316031,21/1/2021,2039,2041
92507044,4/2/2021,1631,2126
88141470,24/1/2021,1516,1545
92652693,25/1/2021,1019,2021
96165053,22/1/2021,1450,1700
96327859,21/1/2021,2151,2155
90041666,28/1/2021,1640,1739
81279369,27/1/2021,1128,1749
86168694,5/2/2021,1649,2143
99832569,30/1/2021,1718,2105
88838129,8/2/2021,1457,1838
91770853,5/2/2021,1745,1934
97328119,24/1/2021,1746,2051
93328991,1/2/2021,2014,2133
80547793,27/1/2021,1514,1818
96507750,27/1/2021,1729,2155
98919285,3/2/2021,1410,1549
82620915,3/2/2021,1810,1812
89145525,29/1/2021,1152,1503
99795358,20/1/2021,1349,1857
91150389,23/1/2021,1546,1957
93220463,30/1/2021,2152,2156
88045930,25/1/2021,1038,1154
86985220,8/2/2021,1244,1334
88914336,20/1/2021,1322,1730
97681832,2/2/2021,1343,1947
93791314,3/2/2021,2030,2041
82060731,25/1/2021,1605,1633
95909098,23/1/2021,1429,2126
93574802,30/1/2021,1534,1932
94040043,22/1/2021,2114,2118
81641916,26/1/2021,1812,2014
86844104,5/2/2021,1906,2011
94030667,4/2/2021,1445,2032
91025030,4/2/2021,1952,2052
91185415,31/1/2021,1420,1504
85133888,11/2/2021,1855,2112
98099978,30/1/2021,1943,2151
88526430,10/2/2021,2101,2121
91862013,10/2/2021,1406,1432
93700376,21/1/2021,1801,1928
82995356,27/1/2021,2113,2125
95744607,4/2/2021,1340,1923
88824240,22/1/2021,1454,1658
84328047,8/2/2021,1443,2141
82667647,1/2/2021,2126,2131
97341915,28/1/2021,1047,1905
82036303,30/1/2021,1823,2136
85256784,4/2/2021,1303,1523
83004338,22/1/2021,1355,1815
92175495,6/2/2021,1150,1805
95099704,5/2/2021,2137,2152
82622557,27/1/2021,1540,1814
80602635,22/1/2021,1029,1747
85630988,11/2/2021,1910,1912
81546661,23/1/2021,1429,1654
87097759,12/2/2021,1055,1852
85335888,5/2/2021,1228,2145
95085609,8/2/2021,2151,2154
87392431,22/1/2021,1812,1905
86722903,11/2/2021,1810,1937
84001687,6/2/2021,1157,1649
97020988,4/2/2021,1828,2010
91738623,9/2/2021,1003,1401
84647660,5/2/2021,1704,1921
91730226,4/2/2021,1711,2137
82789774,7/2/2021,1211,1447
91765043,31/1/2021,2050,2158
82999339,31/1/2021,1902,2048
98898308,8/2/2021,2119,2132
87687086,20/1/2021,1534,1804
81628866,23/1/2021,1433,1534
96188371,5/2/2021,1943,2009
86427857,6/2/2021,1138,2108
83597848,24/1/2021,1520,1612
84339979,22/1/2021,1501,2037
85090523,5/2/2021,1951,2018
99468539,30/1/2021,1725,1853
85120193,29/1/2021,1734,1925
88620623,28/1/2021,1234,1410
82699854,28/1/2021,1640,1752
95253549,10/2/2021,1704,2002
98930845,28/1/2021,2154,2154
93840127,20/1/2021,2151,2158
80348454,22/1/2021,1132,1456
83611982,31/1/2021,1609,2120
82402100,9/2/2021,2019,2148
93613281,2/2/2021,1118,1948
96001095,11/2/2021,2023,2134
98116769,22/1/2021,1032,1940
82465954,7/2/2021,2114,2119
83458179,21/1/2021,1114,1616
80342674,12/2/2021,1057,1928
87599586,7/2/2021,1528,1528
96779518,6/2/2021,2123,2131
95411626,3/2/2021,1241,1324
91845904,24/1/2021,1240,1807
98171848,4/2/2021,1143,1823
94281747,4/2/2021,1125,1749
97597895,8/2/2021,1928,1929
93065423,4/2/2021,1914,2053
87682925,8/2/2021,1757,2044
99087599,4/2/2021,1138,1518
81630835,26/1/2021,1513,1702
93354117,4/2/2021,1150,2033
88391310,31/1/2021,1602,2038
92525384,20/1/2021,1213,1932
90838650,5/2/2021,1620,1755
94263895,27/1/2021,1805,2124
80099497,23/1/2021,1841,2026
95922841,2/2/2021,1127,1551
98324592,28/1/2021,1816,2001
91785372,12/2/2021,1153,1819
88627651,27/1/2021,1845,2143
96743790,7/2/2021,2138,2147
87196094,8/2/2021,2128,2153
88277443,27/1/2021,1708,2103
97721319,4/2/2021,1444,1913
84862402,5/2/2021,1252,1549
88071371,28/1/2021,1510,1536
84933637,30/1/2021,1003,1016
90197841,2/2/2021,1311,1603
97195429,12/2/2021,1803,2057
97416780,27/1/2021,2138,2138
89981263,9/2/2021,1502,1833
95783910,23/1/2021,2122,2125
86065471,4/2/2021,1354,1442
99922840,27/1/2021,2057,2106
82594056,29/1/2021,2054,2150
83662867,1/2/2021,2151,2155
82139723,12/2/2021,2139,2143
91784402,1/2/2021,1946,2134
96505429,29/1/2021,2150,2157
90909756,3/2/2021,1826,2101
92214405,25/1/2021,1652,2118
88785330,25/1/2021,1828,1904
99263951,3/2/2021,1808,1941
98679720,25/1/2021,2051,2107
91210238,25/1/2021,1905,2103
80392769,31/1/2021,2045,2142
81581512,30/1/2021,1057,1912
99914265,23/1/2021,1341,1628
88257785,30/1/2021,1900,2136
84481532,11/2/2021,1242,2007
94589404,27/1/2021,1031,1510
91227729,27/1/2021,2015,2152
84312743,29/1/2021,1545,1905
86028345,20/1/2021,1327,1851
88371442,21/1/2021,2032,2140
86820427,6/2/2021,1945,2047
88569058,12/2/2021,1248,1427
93870350,7/2/2021,1141,1730
98529745,2/2/2021,1635,1947
83099567,25/1/2021,1544,1703
87099535,5/2/2021,1017,2154
90834991,22/1/2021,1649,1712
90659685,8/2/2021,1152,1443
83914149,11/2/2021,1440,1749
90280190,28/1/2021,1250,1832
84973512,31/1/2021,1549,1720
83759627,27/1/2021,1407,1429
85216980,20/1/2021,1524,1927
89020315,24/1/2021,1806,2047
92396426,20/1/2021,1545,1920
95573848,30/1/2021,1048,1253
96208098,28/1/2021,1715,1932
83716246,25/1/2021,1535,2116
82414587,28/1/2021,1106,1156
97768547,5/2/2021,1813,2053
81506381,3/2/2021,2004,2041
97806640,9/2/2021,1251,1745
97532895,12/2/2021,1902,2032
96595687,5/2/2021,1848,1914
80767693,11/2/2021,1133,1221
83786809,30/1/2021,1132,1441
86320956,8/2/2021,1822,2158
98275059,4/2/2021,1149,1332
88585455,28/1/2021,2120,2139
83440430,3/2/2021,1802,2036
87901269,7/2/2021,1742,1844
99599939,25/1/2021,1128,1323
95053369,31/1/2021,1514,1532
96227525,1/2/2021,1329,1934
80288547,27/1/2021,2107,2129
98078645,25/1/2021,1424,1954
82411682,9/2/2021,2040,2105
96770500,10/2/2021,1713,1736
92985366,26/1/2021,1052,1114
99267890,2/2/2021,2134,2134
93882741,4/2/2021,1422,1633
93959274,5/2/2021,1314,1602
90684248,22/1/2021,1728,2056
86725423,30/1/2021,1957,2049
92748198,23/1/2021,1126,1245
88647382,31/1/2021,1300,1824
87861346,23/1/2021,1625,2125
97559844,20/1/2021,1848,1904
99469158,6/2/2021,1247,1514
87742434,30/1/2021,1047,1410
91945825,27/1/2021,1326,1654
88665572,21/1/2021,1827,2020
91303661,20/1/2021,1533,2126
99373381,31/1/2021,1322,1945
85432242,12/2/2021,1058,1258
90024395,2/2/2021,1502,1713
92934670,9/2/2021,1924,2103
98177783,22/1/2021,1154,1237
98611554,1/2/2021,1141,1906
84298345,7/2/2021,1503,1548
94553223,31/1/2021,1354,1455
87873030,8/2/2021,1319,2145
90560832,20/1/2021,1810,1927
89790651,9/2/2021,2002,2158
97686536,27/1/2021,1349,1902
86560690,3/2/2021,1715,2137
93991419,29/1/2021,2033,2120
82119698,9/2/2021,1145,1954
86473614,30/1/2021,2052,2120
98398817,7/2/2021,2104,2149
89435794,9/2/2021,1412,2037
83888566,21/1/2021,1154,1949
81312316,24/1/2021,1127,1547
96550410,20/1/2021,1933,2011
80974820,3/2/2021,1513,1958
99072197,24/1/2021,1413,1435
80529367,2/2/2021,1054,1244
84046740,31/1/2021,1903,2119
90675357,23/1/2021,1850,2008
99867831,10/2/2021,1749,2116
87246924,2/2/2021,1154,1518
96221729,6/2/2021,1356,2118
93445713,31/1/2021,2026,2045
80989439,5/2/2021,1357,1857
86757907,8/2/2021,1240,1311
88776121,27/1/2021,1544,2056
93187092,20/1/2021,1202,1832
94215581,22/1/2021,1447,1504
86475059,1/2/2021,1625,1951
96134230,1/2/2021,1718,1841
82421712,1/2/2021,1119,2017
85676589,12/2/2021,1453,1558
93876882,24/1/2021,1039,1222
98077256,26/1/2021,1955,2014
83732333,4/2/2021,2016,2142
94667462,12/2/2021,1426,1436
85040504,3/2/2021,1108,1920
95408930,23/1/2021,1337,1404
93319745,7/2/2021,1408,1532
81760339,31/1/2021,1053,1357
94656231,20/1/2021,1900,2008
84492424,22/1/2021,2118,2123
96018615,5/2/2021,1456,1842
98580029,22/1/2021,1021,1920
89769995,6/2/2021,2145,2147
96593569,11/2/2021,1025,1805
84321418,25/1/2021,2118,2149
94078068,2/2/2021,2152,2157
95554258,27/1/2021,1207,1905
97884312,31/1/2021,1358,1429
88513478,3/2/2021,1941,2148
84608648,1/2/2021,1953,2142
93557179,1/2/2021,1618,1944
86431507,5/2/2021,1721,2023
92830313,12/2/2021,1232,1437
83229756,4/2/2021,1914,2137
88818148,1/2/2021,1947,2105
91431648,27/1/2021,1057,1421
93072529,9/2/2021,1603,1624
93993956,20/1/2021,1939,2056
83724115,2/2/2021,1822,2149
89148322,4/2/2021,1222,1806
91583386,4/2/2021,1214,2055
97854796,21/1/2021,1808,1901
90267123,23/1/2021,1400,1555
92639166,24/1/2021,1506,1546
90273447,5/2/2021,2018,2031
81258489,3/2/2021,1619,1951
97964477,28/1/2021,1736,2157
86343882,30/1/2021,1604,1846
98626086,29/1/2021,1710,1734
86565928,30/1/2021,1358,1829
97406105,10/2/2021,1905,1918
85357782,3/2/2021,1612,1646
89302138,29/1/2021,1353,1545
95040321,7/2/2021,1723,1832
86565857,2/2/2021,1204,1235
96974854,5/2/2021,1011,1426
95996516,9/2/2021,1349,1442
91084385,25/1/2021,1528,1805
99938316,3/2/2021,1439,1706
89332810,30/1/2021,1029,1330
97228003,30/1/2021,2113,2139
93264501,23/1/2021,1658,2046
97251709,8/2/2021,1251,2028
81506670,5/2/2021,2132,2155
99497599,28/1/2021,1636,1953
97685199,29/1/2021,1520,2056
80629245,9/2/2021,1551,1800
96683578,27/1/2021,1454,1658
94329712,22/1/2021,2043,2139
94301673,30/1/2021,1007,1936
95854300,8/2/2021,2114,2116
96610947,7/2/2021,1134,1738
95376079,6/2/2021,1101,1315
85849045,31/1/2021,1916,2029
91611886,28/1/2021,1926,2031
88743166,30/1/2021,1655,1857
96432710,2/2/2021,1147,1843
98483760,26/1/2021,1355,1716
98268424,3/2/2021,1435,1820
92491494,23/1/2021,1807,1941
91087875,5/2/2021,1030,1701
82349835,2/2/2021,1246,1834
91703166,25/1/2021,1343,2117
82634499,2/2/2021,2043,2058
95415904,4/2/2021,1452,1701
90543724,29/1/2021,1727,1731
90190776,7/2/2021,1758,2122
89933631,20/1/2021,1136,1920
84300140,2/2/2021,1718,2145
89221201,26/1/2021,1607,2149
82838905,12/2/2021,1910,2113
97911074,9/2/2021,1226,2107
97958102,9/2/2021,1708,1948
85287813,2/2/2021,1109,1746
83437937,2/2/2021,1348,2031
93354801,1/2/2021,1845,2043
82546050,3/2/2021,1056,1230
99658716,22/1/2021,1432,1735
84184078,2/2/2021,1806,2109
90774372,20/1/2021,1409,1718
84765988,20/1/2021,1131,1940
98916454,2/2/2021,1409,1757
94489012,7/2/2021,2142,2144
84608015,28/1/2021,1647,2150
83425163,27/1/2021,1112,1820
85447960,1/2/2021,1801,1917
83734218,6/2/2021,1146,1422
83615944,3/2/2021,2008,2015
98645542,21/1/2021,1458,1846
92594678,22/1/2021,1452,1615
83356134,11/2/2021,1013,1922
94842172,22/1/2021,2135,2149
88469431,20/1/2021,1416,1503
80211136,11/2/2021,1600,2012
81475355,27/1/2021,1652,1721
81913440,22/1/2021,1238,1629
82991594,23/1/2021,2114,2128
97942525,20/1/2021,2154,2157
88810729,31/1/2021,2022,2100
92085958,4/2/2021,1319,1619
91250116,20/1/2021,1416,2128
89134013,24/1/2021,1535,1727
90675892,9/2/2021,1133,1417
91572784,21/1/2021,2111,2122
88272829,20/1/2021,2055,2127
84159529,6/2/2021,1308,1621
85990978,12/2/2021,1035,1335
81327456,27/1/2021,2041,2126
91032502,26/1/2021,1241,2015
94427675,10/2/2021,1022,1840
84185127,22/1/2021,1657,1756
80208030,21/1/2021,1616,2012
93516296,23/1/2021,1023,1723
85991695,21/1/2021,1518,1741
80778633,5/2/2021,1339,1911
85057923,27/1/2021,1934,2141
85451749,3/2/2021,1810,2146
90365160,12/2/2021,1151,1618
88396336,9/2/2021,1047,2050
82677744,5/2/2021,1545,1938
86621827,20/1/2021,1509,1623
86352070,26/1/2021,1428,2038
83217671,29/1/2021,1220,1602
97288798,30/1/2021,1351,1827
82453903,1/2/2021,1946,2038
91399382,28/1/2021,1050,1238
87328517,25/1/2021,1147,1156
87947147,30/1/2021,2002,2156
88173854,21/1/2021,1012,1748
89430245,31/1/2021,1701,2030
94498565,29/1/2021,2117,2156
82510763,3/2/2021,1219,1707
91854795,2/2/2021,2114,2137
80709160,22/1/2021,2008,2140
82948059,24/1/2021,1011,1705
91347668,12/2/2021,1338,1553
90088478,6/2/2021,1109,1519
94258520,27/1/2021,1535,2122
95611962,26/1/2021,1338,1526
83391561,21/1/2021,1347,1526
88766816,3/2/2021,2145,2154
98606243,9/2/2021,2118,2124
80798320,3/2/2021,1344,2140
96092484,11/2/2021,1042,1312
99395078,4/2/2021,1207,1336
87094146,30/1/2021,2134,2140
88266094,1/2/2021,2130,2153
89416022,6/2/2021,1705,2032
92253212,22/1/2021,2016,2114
86257746,10/2/2021,2024,2050
95729829,28/1/2021,1857,1910
96227665,5/2/2021,1834,2133
81815158,11/2/2021,1105,1417
93382512,27/1/2021,1157,2022
84747825,23/1/2021,1138,1139
90742505,8/2/2021,2147,2147
98042271,27/1/2021,1039,1338
99044165,28/1/2021,1920,2116
81002131,3/2/2021,1549,1929
85892867,28/1/2021,1854,1909
98121070,30/1/2021,1209,1836
80207716,22/1/2021,1907,1955
89655648,9/2/2021,1836,2019
83812694,7/2/2021,1656,1955
98777199,21/1/2021,1705,2021
87944688,12/2/2021,1027,1214
97369097,27/1/2021,1432,1518
87483529,11/2/2021,1318,1855
95523343,4/2/2021,1756,1940
81131008,27/1/2021,1343,2033
99616836,31/1/2021,1655,1820
88446113,21/1/2021,1420,1520
84201338,31/1/2021,1913,2047
96526989,8/2/2021,1843,1858
91567045,23/1/2021,1300,1504
89345023,5/2/2021,1352,1503
98806471,2/2/2021,2141,2154
90796298,24/1/2021,1810,2050
84274042,24/1/2021,2116,2141
82686908,3/2/2021,1041,2106
92334525,1/2/2021,1736,1810
95231962,30/1/2021,1218,1845
93313738,27/1/2021,1803,1821
88648546,25/1/2021,1344,1607
97377974,24/1/2021,1804,1806
91438804,23/1/2021,1748,1904
84859785,26/1/2021,1802,1952
90856482,6/2/2021,1331,1521
81377136,2/2/2021,1406,1545
80968514,11/2/2021,1706,2123
87221442,26/1/2021,1212,1601
86173666,31/1/2021,1447,2148
91709185,25/1/2021,2025,2037
98564027,26/1/2021,2001,2155
85541962,7/2/2021,1643,2017
81068851,3/2/2021,1306,1908
99729364,29/1/2021,1248,1950
93122440,7/2/2021,1929,2104
92496157,30/1/2021,1455,1625
88715677,12/2/2021,1024,1240
92537643,30/1/2021,2136,2140
91494671,3/2/2021,1619,1819
99757008,2/2/2021,2020,2047
98229299,22/1/2021,1522,1809
91281273,6/2/2021,1135,1429
90561711,20/1/2021,1047,1208
88411004,10/2/2021,1505,2057
88640371,11/2/2021,1955,2109
88667464,29/1/2021,1551,1653
90134266,20/1/2021,1232,1418
95623221,25/1/2021,1103,1125
80747714,25/1/2021,1444,1732
84097774,23/1/2021,1115,1339
93623544,8/2/2021,2036,2117
81521245,30/1/2021,1423,1819
88057311,20/1/2021,2026,2108
99458907,1/2/2021,1320,1343
88580553,23/1/2021,1637,2140
95936956,5/2/2021,1556,2020
82748399,27/1/2021,1126,1248
85018027,30/1/2021,1157,1539
97940267,23/1/2021,1620,2104
80035044,5/2/2021,1618,1731
89994631,5/2/2021,1643,1932
81241754,22/1/2021,1030,2100
96031139,25/1/2021,1758,1949
80620133,4/2/2021,1821,2032
89094820,31/1/2021,1754,1950
81949859,22/1/2021,1602,1645
86229622,5/2/2021,1123,1506
82139825,21/1/2021,1508,1621
83766759,12/2/2021,1832,1849
97974197,28/1/2021,1912,2132
93281340,28/1/2021,1729,1849
94239211,1/2/2021,1724,2035
81048858,8/2/2021,2000,2129
91055667,2/2/2021,1811,1901
98126082,3/2/2021,2006,2148
83614545,29/1/2021,1907,2115
96425882,11/2/2021,1240,1609
86162543,8/2/2021,1912,2116
80704391,22/1/2021,1432,1541
89788842,30/1/2021,1724,2043
97521631,21/1/2021,1152,1700
93112193,1/2/2021,1052,2029
81040623,31/1/2021,1139,1425
82582313,9/2/2021,1557,1647
83763134,31/1/2021,1709,1953
81880632,2/2/2021,1529,2017
84725519,28/1/2021,1110,1845
87058253,27/1/2021,1909,1948
80317128,4/2/2021,1424,2102
97463785,22/1/2021,2105,2105
82510219,29/1/2021,1645,1839
95781807,22/1/2021,1208,1252
89769806,1/2/2021,1847,2134
90505893,22/1/2021,1224,1624
90505610,1/2/2021,1427,1833
95926964,5/2/2021,1029,1625
83941748,7/2/2021,2006,2057
97207549,23/1/2021,1230,1550
86783783,22/1/2021,1743,2040
96445947,2/2/2021,1929,2030
83658214,26/1/2021,1737,1948
87253339,22/1/2021,1111,1453
90100280,11/2/2021,2012,2154
91235340,4/2/2021,2149,2156
89060188,25/1/2021,1841,2124
84796800,10/2/2021,1745,2136
83712066,21/1/2021,1518,1747
80721118,7/2/2021,2114,2149
93688054,4/2/2021,1958,2131
99389326,7/2/2021,1006,1049
80586613,20/1/2021,2143,2143
83812153,11/2/2021,1000,1135
99074293,6/2/2021,1120,1822
80870169,9/2/2021,1226,1424
96942232,22/1/2021,1108,1414
98270600,9/2/2021,1501,1542
83906515,7/2/2021,1954,2031
87021444,29/1/2021,1758,2011
94703902,28/1/2021,1313,1635
99077047,3/2/2021,2157,2157
94010434,30/1/2021,1048,1104
85730842,3/2/2021,1656,2002
82661880,6/2/2021,1421,2105
94749532,24/1/2021,1815,2032
91262108,1/2/2021,2044,2127
85326547,12/2/2021,1244,1657
90940146,25/1/2021,1705,2038
86935780,12/2/2021,2126,2137
84119154,29/1/2021,1248,1910
99211999,27/1/2021,1200,1721
86374856,11/2/2021,1129,2025
91705014,4/2/2021,1214,1841
99575841,30/1/2021,1154,1310
80857481,2/2/2021,1300,1806
89141293,4/2/2021,1401,2044
97940226,7/2/2021,1426,1819
93757394,24/1/2021,1053,1139
86938156,30/1/2021,1203,1327
93560319,25/1/2021,1608,2115
84777407,22/1/2021,1239,1822
83813031,2/2/2021,1128,1143
92541541,2/2/2021,1710,1729
92741299,29/1/2021,1227,1433
96317348,28/1/2021,1038,1715
95740335,29/1/2021,2009,2010
99689780,7/2/2021,1125,1137
88758414,12/2/2021,1153,1530
99309267,25/1/2021,1253,1325
87314023,3/2/2021,1723,1931
81862269,4/2/2021,1640,2030
95383065,24/1/2021,1127,2123
90644118,4/2/2021,1152,1813
98334008,24/1/2021,2050,2151
80806953,7/2/2021,1126,2158
99870441,28/1/2021,1835,1912
89529204,27/1/2021,1826,2052
88876405,20/1/2021,1726,1834
84496641,23/1/2021,2118,2144
92697117,27/1/2021,1140,1828
81526124,8/2/2021,2120,2155
96889841,22/1/2021,2025,2113
99583336,5/2/2021,1018,1518
82966553,12/2/2021,1940,2055
89102569,3/2/2021,1516,2057
89912720,31/1/2021,1351,2155
94499756,7/2/2021,1934,2143
85059881,3/2/2021,1943,2133
94645094,3/2/2021,2102,2122
98014287,31/1/2021,1008,2004
88769401,12/2/2021,1418,1716
95761278,11/2/2021,1120,1734
95074197,9/2/2021,1625,2055
83009872,4/2/2021,1918,2110
90533724,27/1/2021,2023,2055
98590311,3/2/2021,1852,1913
81720064,6/2/2021,1943,2003
84008582,6/2/2021,1239,1419
90090717,8/2/2021,1709,1926
80294186,9/2/2021,1603,1921
94977547,9/2/2021,1635,1642
99483763,1/2/2021,1112,1812
80866072,20/1/2021,1534,1744
81478082,27/1/2021,1037,1809
85328181,21/1/2021,1516,1802
82703810,27/1/2021,1547,1917
96921989,10/2/2021,1415,1953
93177628,5/2/2021,2103,2143
85324616,29/1/2021,1507,1945
80256238,26/1/2021,1614,2136
92233967,30/1/2021,1237,2120
88841140,3/2/2021,1014,1741
98181998,22/1/2021,1214,1842
90451866,21/1/2021,1903,1932
88217419,20/1/2021,1252,1741
84667037,21/1/2021,1158,1503
87028759,23/1/2021,1209,1216
88683851,2/2/2021,2024,2115
93856586,27/1/2021,1207,1222
91538947,2/2/2021,1927,2027
94586949,27/1/2021,1206,1210
81875790,11/2/2021,1448,1958
81391947,12/2/2021,1918,2047
88008238,20/1/2021,1206,1939
95235896,21/1/2021,2145,2158
82746115,20/1/2021,1830,2134
88284155,7/2/2021,1613,1658
81564930,21/1/2021,1515,2132
86753267,29/1/2021,1256,1624
89861871,26/1/2021,1645,1731
84913042,9/2/2021,1607,1609
89828077,8/2/2021,2152,2155
95387392,9/2/2021,1001,1737
97847950,2/2/2021,1713,2144
95859874,21/1/2021,1650,1940
95436353,23/1/2021,1152,1738
81020987,28/1/2021,1656,1753
87098884,21/1/2021,1539,1903
95506918,23/1/2021,1206,1911
88503449,30/1/2021,1400,2006
92895903,28/1/2021,1901,2155
86609048,28/1/2021,1550,1614
84691218,25/1/2021,1753,1842
85034288,10/2/2021,1004,1815
95483942,28/1/2021,1337,1401
87997449,30/1/2021,2010,2109
88228035,2/2/2021,1653,1724
89323012,30/1/2021,1650,2112
80123181,27/1/2021,1958,2025
88940990,24/1/2021,1848,2156
81173928,20/1/2021,2156,2157
88913032,5/2/2021,1837,2025
97754555,11/2/2021,1128,1833
95279948,6/2/2021,1007,1710
98583600,21/1/2021,1747,2145
95256501,3/2/2021,1330,2040
98479050,8/2/2021,1814,1917
88957998,26/1/2021,2042,2136
92597368,4/2/2021,1056,2010
98753865,29/1/2021,1844,1943
81495045,31/1/2021,1451,1821
85060121,10/2/2021,1803,2002
87844221,4/2/2021,1538,1633
89930629,28/1/2021,1554,1644
87816048,24/1/2021,1532,2108
92515952,26/1/2021,1643,1707
90060155,4/2/2021,1846,2129
90511791,25/1/2021,1905,2102
93541234,22/1/2021,1834,2002
81008755,1/2/2021,1034,1543
96612363,11/2/2021,1820,2129
82187938,2/2/2021,1541,2139
92462101,5/2/2021,1024,1132
80194340,5/2/2021,1743,2136
89038825,11/2/2021,1001,2037
95792223,3/2/2021,1958,2115
88897955,21/1/2021,1310,1422
96729384,11/2/2021,1348,1616
88904229,26/1/2021,1709,1909
99645077,26/1/2021,1046,2147
93399966,4/2/2021,1602,1731
82855763,8/2/2021,1407,1517
99140388,26/1/2021,1111,1756
98547228,7/2/2021,1443,1904
93611329,9/2/2021,1205,1629
98520874,12/2/2021,1250,2112
82476138,11/2/2021,1314,1423
89579023,31/1/2021,1810,2112
82727682,1/2/2021,1252,1702
86127386,9/2/2021,1241,1656
97194673,28/1/2021,1738,1903
85258234,30/1/2021,1517,1826
92033095,22/1/2021,2148,2153
97988249,23/1/2021,1510,1810
82236126,7/2/2021,1547,2053
93057097,11/2/2021,1506,1721
96627298,31/1/2021,2018,2018
97834202,20/1/2021,1621,2018
89496711,27/1/2021,1101,1201
87811603,27/1/2021,2103,2158
97359044,25/1/2021,1632,1754
95077310,7/2/2021,1632,2118
83626561,2/2/2021,1921,2014
82118705,9/2/2021,1656,2152
85743705,6/2/2021,2001,2124
98404977,10/2/2021,2011,2158
81576323,8/2/2021,2150,2152
88903057,20/1/2021,1644,1901
85061107,12/2/2021,1350,2126
92026337,22/1/2021,1524,2136
86074114,2/2/2021,1220,2111
92865690,30/1/2021,1256,1423
91938280,27/1/2021,1213,1824
97667909,3/2/2021,1705,1721
97597013,12/2/2021,1836,2143
99838346,27/1/2021,1040,2055
96104010,23/1/2021,1912,2123
94261448,23/1/2021,1830,1928
89319815,27/1/2021,1131,1431
99464830,7/2/2021,1200,2026
88980593,12/2/2021,1011,1834
84220952,25/1/2021,1044,2052
90589385,10/2/2021,1758,2022
91154088,2/2/2021,2010,2118
90038039,11/2/2021,1946,1947
88348168,20/1/2021,1325,1639
89755252,20/1/2021,1933,1941
83135580,28/1/2021,1239,1649
92941977,6/2/2021,1954,2101
85511817,23/1/2021,1053,1546
91260847,3/2/2021,1327,1456
95441682,30/1/2021,1036,1206
82433339,12/2/2021,1530,2051
82775381,29/1/2021,1200,1726
81784416,10/2/2021,1623,2012
91921484,26/1/2021,1810,2047
84057709,7/2/2021,1622,1935
81741969,12/2/2021,1347,2010
83875807,21/1/2021,2017,2123
98952191,4/2/2021,1422,1707
86160313,23/1/2021,1748,1821
